   0.000000e+00    0.000000e+00            -nan    1.000000e-02            -nan    1.000000e+00    1.000000e+00    0.000000e+00            -nan
   2.300000e+01    2.011526e-02    2.186442e-04    1.000000e-02    2.186442e-02    1.000000e+00    1.000000e+00    0.000000e+00   -2.376572e-03
   2.400000e+01    2.006234e-02    2.089827e-04    1.000000e-02    2.089827e-02    1.000000e+00    1.000000e+00    0.000000e+00    8.009091e-04
   2.500000e+01    2.001788e-02    2.001788e-04    1.000000e-02    2.001788e-02    1.000000e+00    1.000000e+00    0.000000e+00    5.034687e-03
   2.600000e+01    1.995305e-02    1.918562e-04    1.000000e-02    1.918562e-02    1.000000e+00    1.000000e+00    0.000000e+00    4.469289e-03
   2.700000e+01    2.001952e-02    1.853660e-04    1.000000e-02    1.853660e-02    1.000000e+00    1.000000e+00    0.000000e+00    6.892958e-03
   2.800000e+01    2.009547e-02    1.794239e-04    1.000000e-02    1.794239e-02    1.000000e+00    1.000000e+00    0.000000e+00    2.246630e-03
   2.900000e+01    2.003498e-02    1.727154e-04    1.000000e-02    1.727154e-02    1.000000e+00    1.000000e+00    0.000000e+00   -1.789249e-03
   3.000000e+01    2.007770e-02    1.673141e-04    1.000000e-02    1.673141e-02    1.000000e+00    1.000000e+00    0.000000e+00    1.331243e-02
   3.100000e+01    1.991534e-02    1.606075e-04    1.000000e-02    1.606075e-02    1.000000e+00    1.000000e+00    0.000000e+00    1.895324e-03
   3.200000e+01    1.998782e-02    1.561548e-04    1.000000e-02    1.561548e-02    1.000000e+00    1.000000e+00    0.000000e+00    5.858254e-03
   3.300000e+01    1.995817e-02    1.511982e-04    1.000000e-02    1.511982e-02    1.000000e+00    1.000000e+00    0.000000e+00    3.263629e-03
   3.400000e+01    2.006669e-02    1.475492e-04    1.000000e-02    1.475492e-02    1.000000e+00    1.000000e+00    0.000000e+00    8.030759e-03
   3.500000e+01    2.015314e-02    1.439510e-04    1.000000e-02    1.439510e-02    1.000000e+00    1.000000e+00    0.000000e+00   -3.788158e-03
   3.600000e+01    2.010207e-02    1.395977e-04    1.000000e-02    1.395977e-02    1.000000e+00    1.000000e+00    0.000000e+00   -8.602537e-03
   3.700000e+01    1.998163e-02    1.350110e-04    1.000000e-02    1.350110e-02    1.000000e+00    1.000000e+00    0.000000e+00    1.941091e-03
   3.800000e+01    2.001028e-02    1.316466e-04    1.000000e-02    1.316466e-02    1.000000e+00    1.000000e+00    0.000000e+00   -1.012827e-03
   3.900000e+01    2.013442e-02    1.290668e-04    1.000000e-02    1.290668e-02    1.000000e+00    1.000000e+00    0.000000e+00   -1.060950e-03
   4.000000e+01    2.018437e-02    1.261523e-04    1.000000e-02    1.261523e-02    1.000000e+00    1.000000e+00    0.000000e+00   -8.977300e-05
   4.100000e+01    2.004225e-02    1.222088e-04    1.000000e-02    1.222088e-02    1.000000e+00    1.000000e+00    0.000000e+00   -5.679644e-03
   4.200000e+01    1.987975e-02    1.183319e-04    1.000000e-02    1.183319e-02    1.000000e+00    1.000000e+00    0.000000e+00   -2.368328e-03
   4.300000e+01    1.980888e-02    1.151679e-04    1.000000e-02    1.151679e-02    1.000000e+00    1.000000e+00    0.000000e+00   -4.392708e-03
   4.400000e+01    1.985731e-02    1.128256e-04    1.000000e-02    1.128256e-02    1.000000e+00    1.000000e+00    0.000000e+00    1.568136e-03
   4.500000e+01    1.999782e-02    1.110990e-04    1.000000e-02    1.110990e-02    1.000000e+00    1.000000e+00    0.000000e+00    8.194348e-03
   4.600000e+01    1.999410e-02    1.086636e-04    1.000000e-02    1.086636e-02    1.000000e+00    1.000000e+00    0.000000e+00    1.050322e-04
   4.700000e+01    1.998637e-02    1.063105e-04    1.000000e-02    1.063105e-02    1.000000e+00    1.000000e+00    0.000000e+00    4.343140e-03
   4.800000e+01    2.004426e-02    1.043972e-04    1.000000e-02    1.043972e-02    1.000000e+00    1.000000e+00    0.000000e+00   -6.894804e-03
   4.900000e+01    2.000458e-02    1.020642e-04    1.000000e-02    1.020642e-02    1.000000e+00    1.000000e+00    0.000000e+00    4.723659e-03
   5.000000e+01    2.009215e-02    1.004607e-04    1.000000e-02    1.004607e-02    1.000000e+00    1.000000e+00    0.000000e+00   -1.120100e-03
   5.100000e+01    2.010742e-02    9.856578e-05    1.000000e-02    9.856578e-03    1.000000e+00    1.000000e+00    0.000000e+00   -5.100096e-04
   5.200000e+01    2.007702e-02    9.652415e-05    1.000000e-02    9.652415e-03    1.000000e+00    1.000000e+00    0.000000e+00    9.013953e-03
   5.300000e+01    1.993840e-02    9.404905e-05    1.000000e-02    9.404905e-03    1.000000e+00    1.000000e+00    0.000000e+00    1.897723e-04
   5.400000e+01    2.000455e-02    9.261364e-05    1.000000e-02    9.261364e-03    1.000000e+00    1.000000e+00    0.000000e+00   -5.890789e-03
   5.500000e+01    1.986578e-02    9.029901e-05    1.000000e-02    9.029901e-03    1.000000e+00    1.000000e+00    0.000000e+00   -5.611629e-03
   5.600000e+01    2.019948e-02    9.017625e-05    1.000000e-02    9.017625e-03    1.000000e+00    1.000000e+00    0.000000e+00   -8.452693e-03
   5.700000e+01    1.979723e-02    8.682996e-05    1.000000e-02    8.682996e-03    1.000000e+00    1.000000e+00    0.000000e+00   -2.251191e-03
   5.800000e+01    2.000791e-02    8.624097e-05    1.000000e-02    8.624097e-03    1.000000e+00    1.000000e+00    0.000000e+00    1.053926e-02
   5.900000e+01    1.996153e-02    8.458274e-05    1.000000e-02    8.458274e-03    1.000000e+00    1.000000e+00    0.000000e+00    1.493732e-03
   6.000000e+01    2.010414e-02    8.376725e-05    1.000000e-02    8.376725e-03    1.000000e+00    1.000000e+00    0.000000e+00    1.911798e-04
   6.100000e+01    2.004365e-02    8.214612e-05    1.000000e-02    8.214612e-03    1.000000e+00    1.000000e+00    0.000000e+00   -7.155060e-03
   6.200000e+01    2.020072e-02    8.145451e-05    1.000000e-02    8.145451e-03    1.000000e+00    1.000000e+00    0.000000e+00   -3.008617e-04
   6.300000e+01    1.994230e-02    7.913611e-05    1.000000e-02    7.913611e-03    1.000000e+00    1.000000e+00    0.000000e+00   -5.494134e-03
   6.400000e+01    2.005768e-02    7.835031e-05    1.000000e-02    7.835031e-03    1.000000e+00    1.000000e+00    0.000000e+00    1.116911e-02
   6.500000e+01    1.990945e-02    7.657480e-05    1.000000e-02    7.657480e-03    1.000000e+00    1.000000e+00    0.000000e+00    5.186141e-03
   6.600000e+01    2.001287e-02    7.580632e-05    1.000000e-02    7.580632e-03    1.000000e+00    1.000000e+00    0.000000e+00    1.493692e-04
   6.700000e+01    2.000459e-02    7.464400e-05    1.000000e-02    7.464400e-03    1.000000e+00    1.000000e+00    0.000000e+00    2.967958e-03
   6.800000e+01    2.011979e-02    7.396983e-05    1.000000e-02    7.396983e-03    1.000000e+00    1.000000e+00    0.000000e+00   -8.648600e-03
   6.900000e+01    2.005498e-02    7.266296e-05    1.000000e-02    7.266296e-03    1.000000e+00    1.000000e+00    0.000000e+00    2.828654e-03
   7.000000e+01    2.017118e-02    7.203992e-05    1.000000e-02    7.203992e-03    1.000000e+00    1.000000e+00    0.000000e+00    1.030103e-03
   7.100000e+01    2.010520e-02    7.079297e-05    1.000000e-02    7.079297e-03    1.000000e+00    1.000000e+00    0.000000e+00    3.374370e-05
   7.200000e+01    2.015528e-02    6.998362e-05    1.000000e-02    6.998362e-03    1.000000e+00    1.000000e+00    0.000000e+00   -3.153967e-03
   7.300000e+01    2.021619e-02    6.923354e-05    1.000000e-02    6.923354e-03    1.000000e+00    1.000000e+00    0.000000e+00   -4.218390e-04
   7.400000e+01    1.985062e-02    6.706292e-05    1.000000e-02    6.706292e-03    1.000000e+00    1.000000e+00    0.000000e+00    5.975546e-03
   7.500000e+01    2.014260e-02    6.714199e-05    1.000000e-02    6.714199e-03    1.000000e+00    1.000000e+00    0.000000e+00    4.990754e-03
   7.600000e+01    2.006603e-02    6.600667e-05    1.000000e-02    6.600667e-03    1.000000e+00    1.000000e+00    0.000000e+00    4.362429e-03
   7.700000e+01    2.009281e-02    6.523640e-05    1.000000e-02    6.523640e-03    1.000000e+00    1.000000e+00    0.000000e+00   -1.723726e-03
   7.800000e+01    2.025123e-02    6.490778e-05    1.000000e-02    6.490778e-03    1.000000e+00    1.000000e+00    0.000000e+00   -1.141488e-03
   7.900000e+01    2.000816e-02    6.331696e-05    1.000000e-02    6.331696e-03    1.000000e+00    1.000000e+00    0.000000e+00   -1.605283e-03
   8.000000e+01    2.006416e-02    6.270050e-05    1.000000e-02    6.270050e-03    1.000000e+00    1.000000e+00    0.000000e+00   -5.731355e-03
   8.100000e+01    2.017755e-02    6.227640e-05    1.000000e-02    6.227640e-03    1.000000e+00    1.000000e+00    0.000000e+00   -1.370487e-02
   8.200000e+01    2.017465e-02    6.150807e-05    1.000000e-02    6.150807e-03    1.000000e+00    1.000000e+00    0.000000e+00    5.579636e-03
   8.300000e+01    2.020321e-02    6.085303e-05    1.000000e-02    6.085303e-03    1.000000e+00    1.000000e+00    0.000000e+00    7.651217e-03
   8.400000e+01    1.992850e-02    5.931101e-05    1.000000e-02    5.931101e-03    1.000000e+00    1.000000e+00    0.000000e+00    8.240559e-04
   8.500000e+01    2.021170e-02    5.944618e-05    1.000000e-02    5.944618e-03    1.000000e+00    1.000000e+00    0.000000e+00    9.707494e-04
   8.600000e+01    2.014080e-02    5.854883e-05    1.000000e-02    5.854883e-03    1.000000e+00    1.000000e+00    0.000000e+00    1.601282e-03
   8.700000e+01    2.024259e-02    5.816837e-05    1.000000e-02    5.816837e-03    1.000000e+00    1.000000e+00    0.000000e+00    2.995943e-03
   8.800000e+01    2.016535e-02    5.728793e-05    1.000000e-02    5.728793e-03    1.000000e+00    1.000000e+00    0.000000e+00   -7.108743e-03
   8.900000e+01    2.002338e-02    5.624546e-05    1.000000e-02    5.624546e-03    1.000000e+00    1.000000e+00    0.000000e+00   -2.842535e-03
   9.000000e+01    2.017228e-02    5.603412e-05    1.000000e-02    5.603412e-03    1.000000e+00    1.000000e+00    0.000000e+00    4.746068e-03
   9.100000e+01    2.018669e-02    5.545795e-05    1.000000e-02    5.545795e-03    1.000000e+00    1.000000e+00    0.000000e+00    1.039272e-02
   9.200000e+01    2.018720e-02    5.485653e-05    1.000000e-02    5.485653e-03    1.000000e+00    1.000000e+00    0.000000e+00   -3.162132e-03
   9.300000e+01    2.001227e-02    5.379644e-05    1.000000e-02    5.379644e-03    1.000000e+00    1.000000e+00    0.000000e+00   -9.220911e-03
   9.400000e+01    1.994788e-02    5.305288e-05    1.000000e-02    5.305288e-03    1.000000e+00    1.000000e+00    0.000000e+00   -6.545490e-03
   9.500000e+01    2.004927e-02    5.276123e-05    1.000000e-02    5.276123e-03    1.000000e+00    1.000000e+00    0.000000e+00    1.618574e-02
   9.600000e+01    2.006219e-02    5.224530e-05    1.000000e-02    5.224530e-03    1.000000e+00    1.000000e+00    0.000000e+00    1.326930e-03
   9.700000e+01    2.031452e-02    5.235700e-05    1.000000e-02    5.235700e-03    1.000000e+00    1.000000e+00    0.000000e+00   -7.683252e-03
   9.800000e+01    1.993342e-02    5.085056e-05    1.000000e-02    5.085056e-03    1.000000e+00    1.000000e+00    0.000000e+00   -1.911647e-03
   9.900000e+01    2.015396e-02    5.089383e-05    1.000000e-02    5.089383e-03    1.000000e+00    1.000000e+00    0.000000e+00    2.113975e-03
   1.000000e+02    1.990994e-02    4.977486e-05    1.000000e-02    4.977486e-03    1.000000e+00    1.000000e+00    0.000000e+00   -3.244943e-03
   1.010000e+02    1.996029e-02    4.940665e-05    1.000000e-02    4.940665e-03    1.000000e+00    1.000000e+00    0.000000e+00    1.889188e-03
   1.020000e+02    1.998585e-02    4.898494e-05    1.000000e-02    4.898494e-03    1.000000e+00    1.000000e+00    0.000000e+00    4.320836e-03
   1.030000e+02    1.998897e-02    4.851691e-05    1.000000e-02    4.851691e-03    1.000000e+00    1.000000e+00    0.000000e+00   -2.993224e-03
   1.040000e+02    2.014156e-02    4.841722e-05    1.000000e-02    4.841722e-03    1.000000e+00    1.000000e+00    0.000000e+00   -4.969634e-03
   1.050000e+02    2.026048e-02    4.823924e-05    1.000000e-02    4.823924e-03    1.000000e+00    1.000000e+00    0.000000e+00    1.749618e-03
   1.060000e+02    2.015452e-02    4.753426e-05    1.000000e-02    4.753426e-03    1.000000e+00    1.000000e+00    0.000000e+00    2.746573e-03
   1.070000e+02    2.008196e-02    4.692046e-05    1.000000e-02    4.692046e-03    1.000000e+00    1.000000e+00    0.000000e+00   -3.373552e-03
   1.080000e+02    1.977019e-02    4.576433e-05    1.000000e-02    4.576433e-03    1.000000e+00    1.000000e+00    0.000000e+00    1.098172e-03
   1.090000e+02    2.031401e-02    4.659177e-05    1.000000e-02    4.659177e-03    1.000000e+00    1.000000e+00    0.000000e+00   -1.435553e-02
   1.100000e+02    2.016260e-02    4.582409e-05    1.000000e-02    4.582409e-03    1.000000e+00    1.000000e+00    0.000000e+00   -1.312185e-03
   1.110000e+02    2.020211e-02    4.550025e-05    1.000000e-02    4.550025e-03    1.000000e+00    1.000000e+00    0.000000e+00   -9.178240e-04
   1.120000e+02    2.007554e-02    4.481147e-05    1.000000e-02    4.481147e-03    1.000000e+00    1.000000e+00    0.000000e+00   -9.441694e-03
   1.130000e+02    2.016637e-02    4.461586e-05    1.000000e-02    4.461586e-03    1.000000e+00    1.000000e+00    0.000000e+00    2.894310e-03
   1.140000e+02    1.994240e-02    4.373332e-05    1.000000e-02    4.373332e-03    1.000000e+00    1.000000e+00    0.000000e+00   -1.139269e-04
   1.150000e+02    1.988879e-02    4.323651e-05    1.000000e-02    4.323651e-03    1.000000e+00    1.000000e+00    0.000000e+00   -6.147059e-04
   1.160000e+02    1.992074e-02    4.293264e-05    1.000000e-02    4.293264e-03    1.000000e+00    1.000000e+00    0.000000e+00    5.700695e-03
   1.170000e+02    2.025164e-02    4.327274e-05    1.000000e-02    4.327274e-03    1.000000e+00    1.000000e+00    0.000000e+00    2.003041e-03
   1.180000e+02    2.015187e-02    4.269464e-05    1.000000e-02    4.269464e-03    1.000000e+00    1.000000e+00    0.000000e+00   -4.571251e-03
   1.190000e+02    2.006511e-02    4.215360e-05    1.000000e-02    4.215360e-03    1.000000e+00    1.000000e+00    0.000000e+00    9.301791e-03
   1.200000e+02    2.023815e-02    4.216281e-05    1.000000e-02    4.216281e-03    1.000000e+00    1.000000e+00    0.000000e+00    6.571430e-03
   1.210000e+02    2.006059e-02    4.144750e-05    1.000000e-02    4.144750e-03    1.000000e+00    1.000000e+00    0.000000e+00   -1.881735e-03
   1.220000e+02    1.999305e-02    4.096936e-05    1.000000e-02    4.096936e-03    1.000000e+00    1.000000e+00    0.000000e+00   -5.638907e-03
   1.230000e+02    2.005194e-02    4.075597e-05    1.000000e-02    4.075597e-03    1.000000e+00    1.000000e+00    0.000000e+00    3.056563e-03
   1.240000e+02    2.006986e-02    4.046343e-05    1.000000e-02    4.046343e-03    1.000000e+00    1.000000e+00    0.000000e+00   -8.868693e-03
   1.250000e+02    2.002206e-02    4.004412e-05    1.000000e-02    4.004412e-03    1.000000e+00    1.000000e+00    0.000000e+00   -9.246580e-03
   1.260000e+02    2.001157e-02    3.970550e-05    1.000000e-02    3.970550e-03    1.000000e+00    1.000000e+00    0.000000e+00    3.927663e-03
   1.270000e+02    2.004294e-02    3.945461e-05    1.000000e-02    3.945461e-03    1.000000e+00    1.000000e+00    0.000000e+00    5.206360e-03
   1.280000e+02    1.984887e-02    3.876732e-05    1.000000e-02    3.876732e-03    1.000000e+00    1.000000e+00    0.000000e+00   -6.230971e-03
   1.290000e+02    2.010420e-02    3.896162e-05    1.000000e-02    3.896162e-03    1.000000e+00    1.000000e+00    0.000000e+00   -5.589389e-03
   1.300000e+02    2.016797e-02    3.878456e-05    1.000000e-02    3.878456e-03    1.000000e+00    1.000000e+00    0.000000e+00   -2.066010e-04
   1.310000e+02    1.988266e-02    3.794400e-05    1.000000e-02    3.794400e-03    1.000000e+00    1.000000e+00    0.000000e+00    3.181690e-03
   1.320000e+02    2.018927e-02    3.823724e-05    1.000000e-02    3.823724e-03    1.000000e+00    1.000000e+00    0.000000e+00   -8.137011e-03
   1.330000e+02    2.009715e-02    3.777659e-05    1.000000e-02    3.777659e-03    1.000000e+00    1.000000e+00    0.000000e+00    3.513841e-03
   1.340000e+02    1.998000e-02    3.727612e-05    1.000000e-02    3.727612e-03    1.000000e+00    1.000000e+00    0.000000e+00   -7.077491e-03
   1.350000e+02    2.032946e-02    3.764715e-05    1.000000e-02    3.764715e-03    1.000000e+00    1.000000e+00    0.000000e+00    5.276099e-03
   1.360000e+02    2.010136e-02    3.695102e-05    1.000000e-02    3.695102e-03    1.000000e+00    1.000000e+00    0.000000e+00    8.130824e-04
   1.370000e+02    2.017101e-02    3.680841e-05    1.000000e-02    3.680841e-03    1.000000e+00    1.000000e+00    0.000000e+00   -3.710597e-03
   1.380000e+02    2.005957e-02    3.633981e-05    1.000000e-02    3.633981e-03    1.000000e+00    1.000000e+00    0.000000e+00    1.512306e-03
   1.390000e+02    2.008191e-02    3.611855e-05    1.000000e-02    3.611855e-03    1.000000e+00    1.000000e+00    0.000000e+00   -2.126360e-03
   1.400000e+02    2.000206e-02    3.571796e-05    1.000000e-02    3.571796e-03    1.000000e+00    1.000000e+00    0.000000e+00    2.280809e-03
   1.410000e+02    1.991753e-02    3.531476e-05    1.000000e-02    3.531476e-03    1.000000e+00    1.000000e+00    0.000000e+00   -1.872143e-03
   1.420000e+02    2.025775e-02    3.566505e-05    1.000000e-02    3.566505e-03    1.000000e+00    1.000000e+00    0.000000e+00   -3.042619e-03
   1.430000e+02    2.017029e-02    3.526274e-05    1.000000e-02    3.526274e-03    1.000000e+00    1.000000e+00    0.000000e+00   -1.244952e-03
   1.440000e+02    2.004470e-02    3.479983e-05    1.000000e-02    3.479983e-03    1.000000e+00    1.000000e+00    0.000000e+00   -2.269914e-03
   1.450000e+02    1.997986e-02    3.444803e-05    1.000000e-02    3.444803e-03    1.000000e+00    1.000000e+00    0.000000e+00   -5.080165e-04
   1.460000e+02    2.019907e-02    3.458744e-05    1.000000e-02    3.458744e-03    1.000000e+00    1.000000e+00    0.000000e+00   -3.460118e-03
   1.470000e+02    1.996562e-02    3.395514e-05    1.000000e-02    3.395514e-03    1.000000e+00    1.000000e+00    0.000000e+00   -7.117644e-03
   1.480000e+02    1.995308e-02    3.370452e-05    1.000000e-02    3.370452e-03    1.000000e+00    1.000000e+00    0.000000e+00    9.228055e-03
   1.490000e+02    2.010975e-02    3.374119e-05    1.000000e-02    3.374119e-03    1.000000e+00    1.000000e+00    0.000000e+00   -1.237816e-02
   1.500000e+02    1.985443e-02    3.309071e-05    1.000000e-02    3.309071e-03    1.000000e+00    1.000000e+00    0.000000e+00   -3.551062e-03
   1.510000e+02    2.004470e-02    3.318659e-05    1.000000e-02    3.318659e-03    1.000000e+00    1.000000e+00    0.000000e+00    1.791779e-03
   1.520000e+02    2.016556e-02    3.316704e-05    1.000000e-02    3.316704e-03    1.000000e+00    1.000000e+00    0.000000e+00    2.215680e-03
   1.530000e+02    2.014501e-02    3.291669e-05    1.000000e-02    3.291669e-03    1.000000e+00    1.000000e+00    0.000000e+00   -3.158599e-03
   1.540000e+02    2.020454e-02    3.279958e-05    1.000000e-02    3.279958e-03    1.000000e+00    1.000000e+00    0.000000e+00   -5.818018e-03
   1.550000e+02    2.008054e-02    3.238796e-05    1.000000e-02    3.238796e-03    1.000000e+00    1.000000e+00    0.000000e+00    4.295623e-03
   1.560000e+02    2.011382e-02    3.223369e-05    1.000000e-02    3.223369e-03    1.000000e+00    1.000000e+00    0.000000e+00    3.839780e-03
   1.570000e+02    2.017879e-02    3.213183e-05    1.000000e-02    3.213183e-03    1.000000e+00    1.000000e+00    0.000000e+00   -5.252274e-03
   1.580000e+02    2.004994e-02    3.172459e-05    1.000000e-02    3.172459e-03    1.000000e+00    1.000000e+00    0.000000e+00    3.977217e-03
   1.590000e+02    2.033354e-02    3.197098e-05    1.000000e-02    3.197098e-03    1.000000e+00    1.000000e+00    0.000000e+00   -1.279848e-02
   1.600000e+02    2.045816e-02    3.196588e-05    1.000000e-02    3.196588e-03    1.000000e+00    1.000000e+00    0.000000e+00    1.336523e-03
   1.610000e+02    2.012768e-02    3.125416e-05    1.000000e-02    3.125416e-03    1.000000e+00    1.000000e+00    0.000000e+00    3.855068e-03
   1.620000e+02    1.991938e-02    3.073978e-05    1.000000e-02    3.073978e-03    1.000000e+00    1.000000e+00    0.000000e+00   -4.481146e-03
   1.630000e+02    2.007410e-02    3.078850e-05    1.000000e-02    3.078850e-03    1.000000e+00    1.000000e+00    0.000000e+00    2.254189e-03
   1.640000e+02    2.015964e-02    3.073116e-05    1.000000e-02    3.073116e-03    1.000000e+00    1.000000e+00    0.000000e+00   -6.310547e-03
   1.650000e+02    2.009678e-02    3.044967e-05    1.000000e-02    3.044967e-03    1.000000e+00    1.000000e+00    0.000000e+00    6.430992e-03
   1.660000e+02    2.022810e-02    3.046401e-05    1.000000e-02    3.046401e-03    1.000000e+00    1.000000e+00    0.000000e+00   -1.113686e-02
   1.670000e+02    2.022715e-02    3.028016e-05    1.000000e-02    3.028016e-03    1.000000e+00    1.000000e+00    0.000000e+00    4.241569e-03
   1.680000e+02    2.049759e-02    3.050237e-05    1.000000e-02    3.050237e-03    1.000000e+00    1.000000e+00    0.000000e+00    3.638989e-03
   1.690000e+02    2.030469e-02    3.003652e-05    1.000000e-02    3.003652e-03    1.000000e+00    1.000000e+00    0.000000e+00   -4.417214e-03
   1.700000e+02    1.988166e-02    2.923774e-05    1.000000e-02    2.923774e-03    1.000000e+00    1.000000e+00    0.000000e+00   -1.692877e-03
   1.710000e+02    2.004667e-02    2.930800e-05    1.000000e-02    2.930800e-03    1.000000e+00    1.000000e+00    0.000000e+00    6.608967e-03
   1.720000e+02    1.997985e-02    2.904048e-05    1.000000e-02    2.904048e-03    1.000000e+00    1.000000e+00    0.000000e+00   -8.392891e-04
   1.730000e+02    1.967398e-02    2.843060e-05    1.000000e-02    2.843060e-03    1.000000e+00    1.000000e+00    0.000000e+00   -6.178113e-04
   1.740000e+02    1.996348e-02    2.868317e-05    1.000000e-02    2.868317e-03    1.000000e+00    1.000000e+00    0.000000e+00    5.161132e-03
   1.750000e+02    1.992040e-02    2.845771e-05    1.000000e-02    2.845771e-03    1.000000e+00    1.000000e+00    0.000000e+00   -5.460623e-03
   1.760000e+02    2.010423e-02    2.855714e-05    1.000000e-02    2.855714e-03    1.000000e+00    1.000000e+00    0.000000e+00    1.117432e-02
   1.770000e+02    2.010287e-02    2.839388e-05    1.000000e-02    2.839388e-03    1.000000e+00    1.000000e+00    0.000000e+00    1.165911e-02
   1.780000e+02    2.015406e-02    2.830627e-05    1.000000e-02    2.830627e-03    1.000000e+00    1.000000e+00    0.000000e+00    2.027871e-03
   1.790000e+02    1.997317e-02    2.789548e-05    1.000000e-02    2.789548e-03    1.000000e+00    1.000000e+00    0.000000e+00    2.392104e-03
   1.800000e+02    2.007876e-02    2.788716e-05    1.000000e-02    2.788716e-03    1.000000e+00    1.000000e+00    0.000000e+00    4.267587e-03
   1.810000e+02    2.005659e-02    2.770247e-05    1.000000e-02    2.770247e-03    1.000000e+00    1.000000e+00    0.000000e+00   -6.963315e-03
   1.820000e+02    2.007573e-02    2.757655e-05    1.000000e-02    2.757655e-03    1.000000e+00    1.000000e+00    0.000000e+00    4.670560e-03
   1.830000e+02    2.022768e-02    2.763345e-05    1.000000e-02    2.763345e-03    1.000000e+00    1.000000e+00    0.000000e+00    7.543526e-03
   1.840000e+02    2.009531e-02    2.730341e-05    1.000000e-02    2.730341e-03    1.000000e+00    1.000000e+00    0.000000e+00   -7.937605e-03
   1.850000e+02    1.988561e-02    2.687245e-05    1.000000e-02    2.687245e-03    1.000000e+00    1.000000e+00    0.000000e+00   -2.404842e-03
   1.860000e+02    2.024770e-02    2.721465e-05    1.000000e-02    2.721465e-03    1.000000e+00    1.000000e+00    0.000000e+00    4.161551e-03
   1.870000e+02    2.005994e-02    2.681810e-05    1.000000e-02    2.681810e-03    1.000000e+00    1.000000e+00    0.000000e+00   -2.433998e-03
   1.880000e+02    2.010559e-02    2.673616e-05    1.000000e-02    2.673616e-03    1.000000e+00    1.000000e+00    0.000000e+00    4.680005e-04
