   0.000000e+00    0.000000e+00            -nan    1.000000e-02            -nan    1.000000e+00    1.000000e+00    0.000000e+00            -nan
   2.200000e+01    7.100603e-01    8.068867e-03    1.000000e-02    8.068867e-01    1.000000e+00    1.000000e+00    0.000000e+00   -6.936007e-04
   2.300000e+01    7.343363e-01    7.981917e-03    1.000000e-02    7.981917e-01    1.000000e+00    1.000000e+00    0.000000e+00    2.293098e-03
   2.400000e+01    7.586557e-01    7.902664e-03    1.000000e-02    7.902664e-01    1.000000e+00    1.000000e+00    0.000000e+00    4.975404e-03
   2.500000e+01    7.831584e-01    7.831584e-03    1.000000e-02    7.831584e-01    1.000000e+00    1.000000e+00    0.000000e+00    8.716483e-03
   2.600000e+01    8.080703e-01    7.769906e-03    1.000000e-02    7.769906e-01    1.000000e+00    1.000000e+00    0.000000e+00    7.697286e-03
   2.700000e+01    8.352440e-01    7.733740e-03    1.000000e-02    7.733740e-01    1.000000e+00    1.000000e+00    0.000000e+00    3.513785e-03
   2.800000e+01    8.600662e-01    7.679162e-03    1.000000e-02    7.679162e-01    1.000000e+00    1.000000e+00    0.000000e+00    5.638451e-03
   2.900000e+01    8.835092e-01    7.616458e-03    1.000000e-02    7.616458e-01    1.000000e+00    1.000000e+00    0.000000e+00    1.771816e-03
   3.000000e+01    9.066022e-01    7.555018e-03    1.000000e-02    7.555018e-01    1.000000e+00    1.000000e+00    0.000000e+00    2.597867e-03
   3.100000e+01    9.258766e-01    7.466747e-03    1.000000e-02    7.466747e-01    1.000000e+00    1.000000e+00    0.000000e+00    3.208036e-03
   3.200000e+01    9.475820e-01    7.402984e-03    1.000000e-02    7.402984e-01    1.000000e+00    1.000000e+00    0.000000e+00    2.239588e-03
   3.300000e+01    9.690645e-01    7.341397e-03    1.000000e-02    7.341397e-01    1.000000e+00    1.000000e+00    0.000000e+00    1.790934e-03
   3.400000e+01    9.898126e-01    7.278034e-03    1.000000e-02    7.278034e-01    1.000000e+00    1.000000e+00    0.000000e+00    1.790144e-03
   3.500000e+01    1.011129e+00    7.222352e-03    1.000000e-02    7.222352e-01    1.000000e+00    1.000000e+00    0.000000e+00    3.617699e-05
   3.600000e+01    1.032656e+00    7.171221e-03    1.000000e-02    7.171221e-01    1.000000e+00    1.000000e+00    0.000000e+00    1.920685e-03
   3.700000e+01    1.048755e+00    7.086185e-03    1.000000e-02    7.086185e-01    1.000000e+00    1.000000e+00    0.000000e+00    2.251641e-03
   3.800000e+01    1.067873e+00    7.025478e-03    1.000000e-02    7.025478e-01    1.000000e+00    1.000000e+00    0.000000e+00   -3.755238e-04
   3.900000e+01    1.087505e+00    6.971185e-03    1.000000e-02    6.971185e-01    1.000000e+00    1.000000e+00    0.000000e+00    1.167459e-03
   4.000000e+01    1.104974e+00    6.906085e-03    1.000000e-02    6.906085e-01    1.000000e+00    1.000000e+00    0.000000e+00    1.349708e-03
   4.100000e+01    1.123306e+00    6.849427e-03    1.000000e-02    6.849427e-01    1.000000e+00    1.000000e+00    0.000000e+00    4.947199e-03
   4.200000e+01    1.139887e+00    6.785041e-03    1.000000e-02    6.785041e-01    1.000000e+00    1.000000e+00    0.000000e+00    2.990099e-03
   4.300000e+01    1.152987e+00    6.703415e-03    1.000000e-02    6.703415e-01    1.000000e+00    1.000000e+00    0.000000e+00    6.442161e-03
   4.400000e+01    1.167009e+00    6.630733e-03    1.000000e-02    6.630733e-01    1.000000e+00    1.000000e+00    0.000000e+00    6.104870e-03
   4.500000e+01    1.179817e+00    6.554540e-03    1.000000e-02    6.554540e-01    1.000000e+00    1.000000e+00    0.000000e+00    6.507974e-03
   4.600000e+01    1.198640e+00    6.514349e-03    1.000000e-02    6.514349e-01    1.000000e+00    1.000000e+00    0.000000e+00    5.325160e-03
   4.700000e+01    1.215735e+00    6.466674e-03    1.000000e-02    6.466674e-01    1.000000e+00    1.000000e+00    0.000000e+00    6.909514e-03
   4.800000e+01    1.231698e+00    6.415096e-03    1.000000e-02    6.415096e-01    1.000000e+00    1.000000e+00    0.000000e+00    3.555633e-03
   4.900000e+01    1.245824e+00    6.356246e-03    1.000000e-02    6.356246e-01    1.000000e+00    1.000000e+00    0.000000e+00    4.273497e-03
   5.000000e+01    1.261302e+00    6.306510e-03    1.000000e-02    6.306510e-01    1.000000e+00    1.000000e+00    0.000000e+00    4.720546e-03
   5.100000e+01    1.274022e+00    6.245206e-03    1.000000e-02    6.245206e-01    1.000000e+00    1.000000e+00    0.000000e+00    4.969447e-03
   5.200000e+01    1.288384e+00    6.194155e-03    1.000000e-02    6.194155e-01    1.000000e+00    1.000000e+00    0.000000e+00    4.813402e-03
   5.300000e+01    1.302718e+00    6.144894e-03    1.000000e-02    6.144894e-01    1.000000e+00    1.000000e+00    0.000000e+00    4.155847e-03
   5.400000e+01    1.316782e+00    6.096215e-03    1.000000e-02    6.096215e-01    1.000000e+00    1.000000e+00    0.000000e+00    5.321388e-03
   5.500000e+01    1.332562e+00    6.057098e-03    1.000000e-02    6.057098e-01    1.000000e+00    1.000000e+00    0.000000e+00    6.461890e-03
   5.600000e+01    1.342190e+00    5.991920e-03    1.000000e-02    5.991920e-01    1.000000e+00    1.000000e+00    0.000000e+00    7.024768e-03
   5.700000e+01    1.355629e+00    5.945741e-03    1.000000e-02    5.945741e-01    1.000000e+00    1.000000e+00    0.000000e+00    4.758275e-03
   5.800000e+01    1.370448e+00    5.907102e-03    1.000000e-02    5.907102e-01    1.000000e+00    1.000000e+00    0.000000e+00    3.364552e-03
   5.900000e+01    1.383075e+00    5.860485e-03    1.000000e-02    5.860485e-01    1.000000e+00    1.000000e+00    0.000000e+00    3.281724e-03
   6.000000e+01    1.394526e+00    5.810525e-03    1.000000e-02    5.810525e-01    1.000000e+00    1.000000e+00    0.000000e+00    4.330613e-03
   6.100000e+01    1.409072e+00    5.774884e-03    1.000000e-02    5.774884e-01    1.000000e+00    1.000000e+00    0.000000e+00    5.238483e-03
   6.200000e+01    1.419959e+00    5.725643e-03    1.000000e-02    5.725643e-01    1.000000e+00    1.000000e+00    0.000000e+00    7.125341e-03
   6.300000e+01    1.433234e+00    5.687436e-03    1.000000e-02    5.687436e-01    1.000000e+00    1.000000e+00    0.000000e+00    7.387479e-03
   6.400000e+01    1.444442e+00    5.642350e-03    1.000000e-02    5.642350e-01    1.000000e+00    1.000000e+00    0.000000e+00    8.010034e-03
   6.500000e+01    1.454792e+00    5.595355e-03    1.000000e-02    5.595355e-01    1.000000e+00    1.000000e+00    0.000000e+00    7.718964e-03
   6.600000e+01    1.468244e+00    5.561529e-03    1.000000e-02    5.561529e-01    1.000000e+00    1.000000e+00    0.000000e+00    1.098272e-02
   6.700000e+01    1.474935e+00    5.503490e-03    1.000000e-02    5.503490e-01    1.000000e+00    1.000000e+00    0.000000e+00    1.186712e-02
   6.800000e+01    1.486238e+00    5.464112e-03    1.000000e-02    5.464112e-01    1.000000e+00    1.000000e+00    0.000000e+00    1.370791e-02
   6.900000e+01    1.496992e+00    5.423884e-03    1.000000e-02    5.423884e-01    1.000000e+00    1.000000e+00    0.000000e+00    1.622852e-02
   7.000000e+01    1.508895e+00    5.388912e-03    1.000000e-02    5.388912e-01    1.000000e+00    1.000000e+00    0.000000e+00    1.585083e-02
   7.100000e+01    1.518656e+00    5.347379e-03    1.000000e-02    5.347379e-01    1.000000e+00    1.000000e+00    0.000000e+00    1.542711e-02
   7.200000e+01    1.529223e+00    5.309802e-03    1.000000e-02    5.309802e-01    1.000000e+00    1.000000e+00    0.000000e+00    1.437936e-02
   7.300000e+01    1.542719e+00    5.283284e-03    1.000000e-02    5.283284e-01    1.000000e+00    1.000000e+00    0.000000e+00    1.396409e-02
   7.400000e+01    1.548272e+00    5.230647e-03    1.000000e-02    5.230647e-01    1.000000e+00    1.000000e+00    0.000000e+00    1.294115e-02
   7.500000e+01    1.557273e+00    5.190910e-03    1.000000e-02    5.190910e-01    1.000000e+00    1.000000e+00    0.000000e+00    1.351056e-02
   7.600000e+01    1.571606e+00    5.169755e-03    1.000000e-02    5.169755e-01    1.000000e+00    1.000000e+00    0.000000e+00    1.250442e-02
   7.700000e+01    1.583895e+00    5.142515e-03    1.000000e-02    5.142515e-01    1.000000e+00    1.000000e+00    0.000000e+00    1.735208e-02
   7.800000e+01    1.596002e+00    5.115391e-03    1.000000e-02    5.115391e-01    1.000000e+00    1.000000e+00    0.000000e+00    1.776304e-02
   7.900000e+01    1.604920e+00    5.078859e-03    1.000000e-02    5.078859e-01    1.000000e+00    1.000000e+00    0.000000e+00    1.705260e-02
   8.000000e+01    1.612313e+00    5.038479e-03    1.000000e-02    5.038479e-01    1.000000e+00    1.000000e+00    0.000000e+00    1.439671e-02
   8.100000e+01    1.620749e+00    5.002313e-03    1.000000e-02    5.002313e-01    1.000000e+00    1.000000e+00    0.000000e+00    1.160827e-02
   8.200000e+01    1.632382e+00    4.976775e-03    1.000000e-02    4.976775e-01    1.000000e+00    1.000000e+00    0.000000e+00    1.713319e-02
   8.300000e+01    1.642969e+00    4.948701e-03    1.000000e-02    4.948701e-01    1.000000e+00    1.000000e+00    0.000000e+00    2.217744e-02
   8.400000e+01    1.650484e+00    4.912155e-03    1.000000e-02    4.912155e-01    1.000000e+00    1.000000e+00    0.000000e+00    2.202606e-02
   8.500000e+01    1.654453e+00    4.866039e-03    1.000000e-02    4.866039e-01    1.000000e+00    1.000000e+00    0.000000e+00    2.139892e-02
   8.600000e+01    1.659944e+00    4.825420e-03    1.000000e-02    4.825420e-01    1.000000e+00    1.000000e+00    0.000000e+00    1.887541e-02
   8.700000e+01    1.668701e+00    4.795118e-03    1.000000e-02    4.795118e-01    1.000000e+00    1.000000e+00    0.000000e+00    1.455025e-02
   8.800000e+01    1.672178e+00    4.750506e-03    1.000000e-02    4.750506e-01    1.000000e+00    1.000000e+00    0.000000e+00    1.499640e-02
   8.900000e+01    1.677928e+00    4.713282e-03    1.000000e-02    4.713282e-01    1.000000e+00    1.000000e+00    0.000000e+00    1.351620e-02
   9.000000e+01    1.686168e+00    4.683800e-03    1.000000e-02    4.683800e-01    1.000000e+00    1.000000e+00    0.000000e+00    1.202718e-02
   9.100000e+01    1.689693e+00    4.642013e-03    1.000000e-02    4.642013e-01    1.000000e+00    1.000000e+00    0.000000e+00    8.259784e-03
   9.200000e+01    1.695420e+00    4.607120e-03    1.000000e-02    4.607120e-01    1.000000e+00    1.000000e+00    0.000000e+00    8.359008e-03
   9.300000e+01    1.702630e+00    4.576962e-03    1.000000e-02    4.576962e-01    1.000000e+00    1.000000e+00    0.000000e+00    9.967117e-03
   9.400000e+01    1.711018e+00    4.550579e-03    1.000000e-02    4.550579e-01    1.000000e+00    1.000000e+00    0.000000e+00    7.728154e-03
   9.500000e+01    1.720979e+00    4.528891e-03    1.000000e-02    4.528891e-01    1.000000e+00    1.000000e+00    0.000000e+00    7.412560e-03
   9.600000e+01    1.727038e+00    4.497495e-03    1.000000e-02    4.497495e-01    1.000000e+00    1.000000e+00    0.000000e+00    3.902655e-03
   9.700000e+01    1.736233e+00    4.474826e-03    1.000000e-02    4.474826e-01    1.000000e+00    1.000000e+00    0.000000e+00    2.368757e-03
   9.800000e+01    1.741466e+00    4.442516e-03    1.000000e-02    4.442516e-01    1.000000e+00    1.000000e+00    0.000000e+00    1.081540e-03
   9.900000e+01    1.744920e+00    4.406363e-03    1.000000e-02    4.406363e-01    1.000000e+00    1.000000e+00    0.000000e+00    3.257631e-04
   1.000000e+02    1.752460e+00    4.381150e-03    1.000000e-02    4.381150e-01    1.000000e+00    1.000000e+00    0.000000e+00    3.535408e-04
   1.010000e+02    1.758370e+00    4.352400e-03    1.000000e-02    4.352400e-01    1.000000e+00    1.000000e+00    0.000000e+00   -1.463196e-05
   1.020000e+02    1.766868e+00    4.330558e-03    1.000000e-02    4.330558e-01    1.000000e+00    1.000000e+00    0.000000e+00   -9.009799e-04
   1.030000e+02    1.770278e+00    4.296792e-03    1.000000e-02    4.296792e-01    1.000000e+00    1.000000e+00    0.000000e+00    1.824543e-03
   1.040000e+02    1.775863e+00    4.268902e-03    1.000000e-02    4.268902e-01    1.000000e+00    1.000000e+00    0.000000e+00    2.704409e-04
   1.050000e+02    1.784437e+00    4.248661e-03    1.000000e-02    4.248661e-01    1.000000e+00    1.000000e+00    0.000000e+00    1.485827e-03
   1.060000e+02    1.789491e+00    4.220498e-03    1.000000e-02    4.220498e-01    1.000000e+00    1.000000e+00    0.000000e+00    2.909863e-04
   1.070000e+02    1.792310e+00    4.187640e-03    1.000000e-02    4.187640e-01    1.000000e+00    1.000000e+00    0.000000e+00    1.233819e-04
   1.080000e+02    1.794276e+00    4.153417e-03    1.000000e-02    4.153417e-01    1.000000e+00    1.000000e+00    0.000000e+00    6.170677e-04
   1.090000e+02    1.799976e+00    4.128385e-03    1.000000e-02    4.128385e-01    1.000000e+00    1.000000e+00    0.000000e+00   -7.826956e-04
   1.100000e+02    1.806786e+00    4.106331e-03    1.000000e-02    4.106331e-01    1.000000e+00    1.000000e+00    0.000000e+00    2.975791e-03
   1.110000e+02    1.810111e+00    4.076827e-03    1.000000e-02    4.076827e-01    1.000000e+00    1.000000e+00    0.000000e+00    3.062040e-03
   1.120000e+02    1.811367e+00    4.043229e-03    1.000000e-02    4.043229e-01    1.000000e+00    1.000000e+00    0.000000e+00    2.762228e-03
   1.130000e+02    1.811631e+00    4.008034e-03    1.000000e-02    4.008034e-01    1.000000e+00    1.000000e+00    0.000000e+00    1.582435e-03
   1.140000e+02    1.818632e+00    3.988227e-03    1.000000e-02    3.988227e-01    1.000000e+00    1.000000e+00    0.000000e+00    1.431760e-03
   1.150000e+02    1.822549e+00    3.962064e-03    1.000000e-02    3.962064e-01    1.000000e+00    1.000000e+00    0.000000e+00   -1.193905e-03
   1.160000e+02    1.830621e+00    3.945304e-03    1.000000e-02    3.945304e-01    1.000000e+00    1.000000e+00    0.000000e+00   -1.739653e-03
   1.170000e+02    1.834044e+00    3.918897e-03    1.000000e-02    3.918897e-01    1.000000e+00    1.000000e+00    0.000000e+00   -2.125098e-03
   1.180000e+02    1.837627e+00    3.893278e-03    1.000000e-02    3.893278e-01    1.000000e+00    1.000000e+00    0.000000e+00   -2.088675e-03
   1.190000e+02    1.844670e+00    3.875357e-03    1.000000e-02    3.875357e-01    1.000000e+00    1.000000e+00    0.000000e+00   -3.019614e-03
   1.200000e+02    1.842928e+00    3.839434e-03    1.000000e-02    3.839434e-01    1.000000e+00    1.000000e+00    0.000000e+00   -4.558120e-03
   1.210000e+02    1.845072e+00    3.812133e-03    1.000000e-02    3.812133e-01    1.000000e+00    1.000000e+00    0.000000e+00   -5.477458e-03
   1.220000e+02    1.846201e+00    3.783199e-03    1.000000e-02    3.783199e-01    1.000000e+00    1.000000e+00    0.000000e+00   -7.197638e-03
   1.230000e+02    1.855073e+00    3.770474e-03    1.000000e-02    3.770474e-01    1.000000e+00    1.000000e+00    0.000000e+00   -7.387213e-03
   1.240000e+02    1.859704e+00    3.749403e-03    1.000000e-02    3.749403e-01    1.000000e+00    1.000000e+00    0.000000e+00   -6.856419e-03
   1.250000e+02    1.862904e+00    3.725808e-03    1.000000e-02    3.725808e-01    1.000000e+00    1.000000e+00    0.000000e+00   -6.364807e-03
   1.260000e+02    1.868108e+00    3.706564e-03    1.000000e-02    3.706564e-01    1.000000e+00    1.000000e+00    0.000000e+00   -7.687838e-03
   1.270000e+02    1.871719e+00    3.684487e-03    1.000000e-02    3.684487e-01    1.000000e+00    1.000000e+00    0.000000e+00   -7.343946e-03
   1.280000e+02    1.874625e+00    3.661377e-03    1.000000e-02    3.661377e-01    1.000000e+00    1.000000e+00    0.000000e+00   -7.103148e-03
   1.290000e+02    1.882834e+00    3.648903e-03    1.000000e-02    3.648903e-01    1.000000e+00    1.000000e+00    0.000000e+00   -8.424299e-03
   1.300000e+02    1.883679e+00    3.622460e-03    1.000000e-02    3.622460e-01    1.000000e+00    1.000000e+00    0.000000e+00   -8.178969e-03
   1.310000e+02    1.888463e+00    3.603937e-03    1.000000e-02    3.603937e-01    1.000000e+00    1.000000e+00    0.000000e+00   -7.940094e-03
   1.320000e+02    1.889979e+00    3.579506e-03    1.000000e-02    3.579506e-01    1.000000e+00    1.000000e+00    0.000000e+00   -7.902517e-03
   1.330000e+02    1.888771e+00    3.550321e-03    1.000000e-02    3.550321e-01    1.000000e+00    1.000000e+00    0.000000e+00   -6.758254e-03
   1.340000e+02    1.889183e+00    3.524596e-03    1.000000e-02    3.524596e-01    1.000000e+00    1.000000e+00    0.000000e+00   -7.266550e-03
   1.350000e+02    1.891793e+00    3.503319e-03    1.000000e-02    3.503319e-01    1.000000e+00    1.000000e+00    0.000000e+00   -8.228308e-03
   1.360000e+02    1.895157e+00    3.483744e-03    1.000000e-02    3.483744e-01    1.000000e+00    1.000000e+00    0.000000e+00   -4.260876e-03
   1.370000e+02    1.898748e+00    3.464869e-03    1.000000e-02    3.464869e-01    1.000000e+00    1.000000e+00    0.000000e+00   -3.853410e-03
   1.380000e+02    1.900419e+00    3.442787e-03    1.000000e-02    3.442787e-01    1.000000e+00    1.000000e+00    0.000000e+00   -5.216332e-03
   1.390000e+02    1.900305e+00    3.417816e-03    1.000000e-02    3.417816e-01    1.000000e+00    1.000000e+00    0.000000e+00   -4.396109e-03
   1.400000e+02    1.898376e+00    3.389957e-03    1.000000e-02    3.389957e-01    1.000000e+00    1.000000e+00    0.000000e+00   -6.274176e-03
   1.410000e+02    1.900558e+00    3.369784e-03    1.000000e-02    3.369784e-01    1.000000e+00    1.000000e+00    0.000000e+00   -8.726528e-03
   1.420000e+02    1.904416e+00    3.352845e-03    1.000000e-02    3.352845e-01    1.000000e+00    1.000000e+00    0.000000e+00   -8.111358e-03
   1.430000e+02    1.904095e+00    3.328837e-03    1.000000e-02    3.328837e-01    1.000000e+00    1.000000e+00    0.000000e+00   -3.546794e-03
   1.440000e+02    1.907656e+00    3.311904e-03    1.000000e-02    3.311904e-01    1.000000e+00    1.000000e+00    0.000000e+00   -3.030099e-03
   1.450000e+02    1.910414e+00    3.293817e-03    1.000000e-02    3.293817e-01    1.000000e+00    1.000000e+00    0.000000e+00   -3.109225e-03
   1.460000e+02    1.912628e+00    3.275048e-03    1.000000e-02    3.275048e-01    1.000000e+00    1.000000e+00    0.000000e+00   -4.484443e-03
   1.470000e+02    1.915512e+00    3.257673e-03    1.000000e-02    3.257673e-01    1.000000e+00    1.000000e+00    0.000000e+00   -5.658010e-03
   1.480000e+02    1.922593e+00    3.247623e-03    1.000000e-02    3.247623e-01    1.000000e+00    1.000000e+00    0.000000e+00   -4.598458e-03
   1.490000e+02    1.922465e+00    3.225613e-03    1.000000e-02    3.225613e-01    1.000000e+00    1.000000e+00    0.000000e+00   -4.660945e-03
   1.500000e+02    1.926017e+00    3.210029e-03    1.000000e-02    3.210029e-01    1.000000e+00    1.000000e+00    0.000000e+00   -4.895827e-03
   1.510000e+02    1.927508e+00    3.191238e-03    1.000000e-02    3.191238e-01    1.000000e+00    1.000000e+00    0.000000e+00   -3.090013e-03
   1.520000e+02    1.928805e+00    3.172376e-03    1.000000e-02    3.172376e-01    1.000000e+00    1.000000e+00    0.000000e+00   -6.215200e-03
   1.530000e+02    1.929565e+00    3.152884e-03    1.000000e-02    3.152884e-01    1.000000e+00    1.000000e+00    0.000000e+00   -5.807371e-03
   1.540000e+02    1.933372e+00    3.138591e-03    1.000000e-02    3.138591e-01    1.000000e+00    1.000000e+00    0.000000e+00   -5.487968e-03
   1.550000e+02    1.938080e+00    3.125935e-03    1.000000e-02    3.125935e-01    1.000000e+00    1.000000e+00    0.000000e+00   -6.804407e-03
   1.560000e+02    1.938178e+00    3.106054e-03    1.000000e-02    3.106054e-01    1.000000e+00    1.000000e+00    0.000000e+00   -5.769412e-03
   1.570000e+02    1.945800e+00    3.098408e-03    1.000000e-02    3.098408e-01    1.000000e+00    1.000000e+00    0.000000e+00   -5.701374e-03
   1.580000e+02    1.944514e+00    3.076762e-03    1.000000e-02    3.076762e-01    1.000000e+00    1.000000e+00    0.000000e+00   -6.769789e-03
   1.590000e+02    1.949616e+00    3.065433e-03    1.000000e-02    3.065433e-01    1.000000e+00    1.000000e+00    0.000000e+00   -4.185162e-03
   1.600000e+02    1.950660e+00    3.047907e-03    1.000000e-02    3.047907e-01    1.000000e+00    1.000000e+00    0.000000e+00   -2.569883e-03
   1.610000e+02    1.952804e+00    3.032305e-03    1.000000e-02    3.032305e-01    1.000000e+00    1.000000e+00    0.000000e+00   -1.578866e-03
   1.620000e+02    1.950649e+00    3.010262e-03    1.000000e-02    3.010262e-01    1.000000e+00    1.000000e+00    0.000000e+00   -1.287095e-03
   1.630000e+02    1.949173e+00    2.989529e-03    1.000000e-02    2.989529e-01    1.000000e+00    1.000000e+00    0.000000e+00   -6.024318e-04
   1.640000e+02    1.953409e+00    2.977757e-03    1.000000e-02    2.977757e-01    1.000000e+00    1.000000e+00    0.000000e+00   -9.472742e-04
   1.650000e+02    1.957663e+00    2.966156e-03    1.000000e-02    2.966156e-01    1.000000e+00    1.000000e+00    0.000000e+00   -2.034699e-03
   1.660000e+02    1.958701e+00    2.949850e-03    1.000000e-02    2.949850e-01    1.000000e+00    1.000000e+00    0.000000e+00    1.777768e-03
   1.670000e+02    1.962451e+00    2.937800e-03    1.000000e-02    2.937800e-01    1.000000e+00    1.000000e+00    0.000000e+00    2.606408e-03
   1.680000e+02    1.960591e+00    2.917547e-03    1.000000e-02    2.917547e-01    1.000000e+00    1.000000e+00    0.000000e+00    1.701486e-03
   1.690000e+02    1.959476e+00    2.898633e-03    1.000000e-02    2.898633e-01    1.000000e+00    1.000000e+00    0.000000e+00    2.587773e-03
   1.700000e+02    1.959029e+00    2.880925e-03    1.000000e-02    2.880925e-01    1.000000e+00    1.000000e+00    0.000000e+00    3.079064e-03
   1.710000e+02    1.964111e+00    2.871507e-03    1.000000e-02    2.871507e-01    1.000000e+00    1.000000e+00    0.000000e+00    4.456721e-03
   1.720000e+02    1.964510e+00    2.855392e-03    1.000000e-02    2.855392e-01    1.000000e+00    1.000000e+00    0.000000e+00    2.600508e-03
   1.730000e+02    1.962629e+00    2.836169e-03    1.000000e-02    2.836169e-01    1.000000e+00    1.000000e+00    0.000000e+00    1.330887e-03
   1.740000e+02    1.961447e+00    2.818171e-03    1.000000e-02    2.818171e-01    1.000000e+00    1.000000e+00    0.000000e+00   -2.790619e-03
   1.750000e+02    1.966787e+00    2.809696e-03    1.000000e-02    2.809696e-01    1.000000e+00    1.000000e+00    0.000000e+00   -5.116951e-03
   1.760000e+02    1.969091e+00    2.797005e-03    1.000000e-02    2.797005e-01    1.000000e+00    1.000000e+00    0.000000e+00   -2.385934e-03
   1.770000e+02    1.971732e+00    2.784932e-03    1.000000e-02    2.784932e-01    1.000000e+00    1.000000e+00    0.000000e+00   -1.694675e-03
   1.780000e+02    1.976099e+00    2.775420e-03    1.000000e-02    2.775420e-01    1.000000e+00    1.000000e+00    0.000000e+00   -1.644297e-03
   1.790000e+02    1.975382e+00    2.758913e-03    1.000000e-02    2.758913e-01    1.000000e+00    1.000000e+00    0.000000e+00    5.416958e-04
   1.800000e+02    1.980216e+00    2.750299e-03    1.000000e-02    2.750299e-01    1.000000e+00    1.000000e+00    0.000000e+00    5.761644e-04
   1.810000e+02    1.976571e+00    2.730071e-03    1.000000e-02    2.730071e-01    1.000000e+00    1.000000e+00    0.000000e+00   -4.526010e-04
   1.820000e+02    1.974437e+00    2.712139e-03    1.000000e-02    2.712139e-01    1.000000e+00    1.000000e+00    0.000000e+00    1.715544e-03
   1.830000e+02    1.982608e+00    2.708481e-03    1.000000e-02    2.708481e-01    1.000000e+00    1.000000e+00    0.000000e+00    2.239605e-03
   1.840000e+02    1.980648e+00    2.691098e-03    1.000000e-02    2.691098e-01    1.000000e+00    1.000000e+00    0.000000e+00    2.605811e-03
   1.850000e+02    1.979272e+00    2.674692e-03    1.000000e-02    2.674692e-01    1.000000e+00    1.000000e+00    0.000000e+00   -3.304739e-05
   1.860000e+02    1.984935e+00    2.667924e-03    1.000000e-02    2.667924e-01    1.000000e+00    1.000000e+00    0.000000e+00    1.003429e-03
   1.870000e+02    1.988086e+00    2.657869e-03    1.000000e-02    2.657869e-01    1.000000e+00    1.000000e+00    0.000000e+00    3.134425e-03
   1.880000e+02    1.983779e+00    2.638004e-03    1.000000e-02    2.638004e-01    1.000000e+00    1.000000e+00    0.000000e+00    3.435731e-03
   1.890000e+02    1.986174e+00    2.627215e-03    1.000000e-02    2.627215e-01    1.000000e+00    1.000000e+00    0.000000e+00   -9.686826e-04
