   0.000000e+00    0.000000e+00            -nan    1.000000e-02            -nan    1.000000e+00    1.000000e+00    0.000000e+00            -nan
   2.300000e+01    3.588231e-01    3.900251e-03    1.000000e-02    3.900251e-01    1.000000e+00    1.000000e+00    0.000000e+00    4.736971e-03
   2.400000e+01    3.622639e-01    3.773582e-03    1.000000e-02    3.773582e-01    1.000000e+00    1.000000e+00    0.000000e+00    8.910855e-03
   2.500000e+01    3.657458e-01    3.657458e-03    1.000000e-02    3.657458e-01    1.000000e+00    1.000000e+00    0.000000e+00    1.070787e-02
   2.600000e+01    3.690406e-01    3.548467e-03    1.000000e-02    3.548467e-01    1.000000e+00    1.000000e+00    0.000000e+00    7.826793e-03
   2.700000e+01    3.743171e-01    3.465899e-03    1.000000e-02    3.465899e-01    1.000000e+00    1.000000e+00    0.000000e+00    1.392906e-03
   2.800000e+01    3.780238e-01    3.375213e-03    1.000000e-02    3.375213e-01    1.000000e+00    1.000000e+00    0.000000e+00    6.782791e-03
   2.900000e+01    3.813854e-01    3.287805e-03    1.000000e-02    3.287805e-01    1.000000e+00    1.000000e+00    0.000000e+00    2.116697e-03
   3.000000e+01    3.834110e-01    3.195091e-03    1.000000e-02    3.195091e-01    1.000000e+00    1.000000e+00    0.000000e+00    4.510360e-04
   3.100000e+01    3.831967e-01    3.090296e-03    1.000000e-02    3.090296e-01    1.000000e+00    1.000000e+00    0.000000e+00    1.457268e-03
   3.200000e+01    3.849706e-01    3.007583e-03    1.000000e-02    3.007583e-01    1.000000e+00    1.000000e+00    0.000000e+00    1.617829e-04
   3.300000e+01    3.861363e-01    2.925275e-03    1.000000e-02    2.925275e-01    1.000000e+00    1.000000e+00    0.000000e+00   -2.020045e-03
   3.400000e+01    3.878591e-01    2.851906e-03    1.000000e-02    2.851906e-01    1.000000e+00    1.000000e+00    0.000000e+00   -7.978068e-04
   3.500000e+01    3.897217e-01    2.783726e-03    1.000000e-02    2.783726e-01    1.000000e+00    1.000000e+00    0.000000e+00   -1.670174e-03
   3.600000e+01    3.916403e-01    2.719724e-03    1.000000e-02    2.719724e-01    1.000000e+00    1.000000e+00    0.000000e+00    1.072156e-03
   3.700000e+01    3.908015e-01    2.640551e-03    1.000000e-02    2.640551e-01    1.000000e+00    1.000000e+00    0.000000e+00    2.860505e-03
   3.800000e+01    3.918312e-01    2.577837e-03    1.000000e-02    2.577837e-01    1.000000e+00    1.000000e+00    0.000000e+00   -2.162604e-03
   3.900000e+01    3.931623e-01    2.520271e-03    1.000000e-02    2.520271e-01    1.000000e+00    1.000000e+00    0.000000e+00   -5.253522e-04
   4.000000e+01    3.941446e-01    2.463404e-03    1.000000e-02    2.463404e-01    1.000000e+00    1.000000e+00    0.000000e+00   -2.033619e-03
   4.100000e+01    3.953766e-01    2.410833e-03    1.000000e-02    2.410833e-01    1.000000e+00    1.000000e+00    0.000000e+00   -1.030510e-03
   4.200000e+01    3.953559e-01    2.353309e-03    1.000000e-02    2.353309e-01    1.000000e+00    1.000000e+00    0.000000e+00   -4.273970e-03
   4.300000e+01    3.931466e-01    2.285736e-03    1.000000e-02    2.285736e-01    1.000000e+00    1.000000e+00    0.000000e+00    1.035007e-03
   4.400000e+01    3.917967e-01    2.226118e-03    1.000000e-02    2.226118e-01    1.000000e+00    1.000000e+00    0.000000e+00   -3.943229e-03
   4.500000e+01    3.906929e-01    2.170516e-03    1.000000e-02    2.170516e-01    1.000000e+00    1.000000e+00    0.000000e+00   -5.653198e-04
   4.600000e+01    3.925797e-01    2.133585e-03    1.000000e-02    2.133585e-01    1.000000e+00    1.000000e+00    0.000000e+00   -3.909680e-03
   4.700000e+01    3.937995e-01    2.094678e-03    1.000000e-02    2.094678e-01    1.000000e+00    1.000000e+00    0.000000e+00    6.469542e-04
   4.800000e+01    3.943249e-01    2.053775e-03    1.000000e-02    2.053775e-01    1.000000e+00    1.000000e+00    0.000000e+00   -7.510593e-04
   4.900000e+01    3.941546e-01    2.010993e-03    1.000000e-02    2.010993e-01    1.000000e+00    1.000000e+00    0.000000e+00    3.480180e-03
   5.000000e+01    3.948259e-01    1.974129e-03    1.000000e-02    1.974129e-01    1.000000e+00    1.000000e+00    0.000000e+00    5.217124e-03
   5.100000e+01    3.948106e-01    1.935346e-03    1.000000e-02    1.935346e-01    1.000000e+00    1.000000e+00    0.000000e+00    6.325352e-03
   5.200000e+01    3.962587e-01    1.905090e-03    1.000000e-02    1.905090e-01    1.000000e+00    1.000000e+00    0.000000e+00    3.868855e-03
   5.300000e+01    3.962700e-01    1.869198e-03    1.000000e-02    1.869198e-01    1.000000e+00    1.000000e+00    0.000000e+00    5.608834e-04
   5.400000e+01    3.956278e-01    1.831610e-03    1.000000e-02    1.831610e-01    1.000000e+00    1.000000e+00    0.000000e+00    2.877996e-03
   5.500000e+01    3.965888e-01    1.802677e-03    1.000000e-02    1.802677e-01    1.000000e+00    1.000000e+00    0.000000e+00    1.390621e-03
   5.600000e+01    3.944192e-01    1.760800e-03    1.000000e-02    1.760800e-01    1.000000e+00    1.000000e+00    0.000000e+00   -4.379833e-03
   5.700000e+01    3.949193e-01    1.732102e-03    1.000000e-02    1.732102e-01    1.000000e+00    1.000000e+00    0.000000e+00   -9.516661e-03
   5.800000e+01    3.957234e-01    1.705704e-03    1.000000e-02    1.705704e-01    1.000000e+00    1.000000e+00    0.000000e+00   -4.358236e-03
   5.900000e+01    3.964420e-01    1.679839e-03    1.000000e-02    1.679839e-01    1.000000e+00    1.000000e+00    0.000000e+00   -8.779998e-03
   6.000000e+01    3.958926e-01    1.649552e-03    1.000000e-02    1.649552e-01    1.000000e+00    1.000000e+00    0.000000e+00   -6.942902e-03
   6.100000e+01    3.970353e-01    1.627194e-03    1.000000e-02    1.627194e-01    1.000000e+00    1.000000e+00    0.000000e+00   -7.064865e-03
   6.200000e+01    3.970095e-01    1.600845e-03    1.000000e-02    1.600845e-01    1.000000e+00    1.000000e+00    0.000000e+00   -3.393470e-03
   6.300000e+01    3.974369e-01    1.577130e-03    1.000000e-02    1.577130e-01    1.000000e+00    1.000000e+00    0.000000e+00   -2.957212e-03
   6.400000e+01    3.976716e-01    1.553405e-03    1.000000e-02    1.553405e-01    1.000000e+00    1.000000e+00    0.000000e+00   -2.440182e-03
   6.500000e+01    3.963848e-01    1.524557e-03    1.000000e-02    1.524557e-01    1.000000e+00    1.000000e+00    0.000000e+00    1.634307e-03
   6.600000e+01    3.977588e-01    1.506662e-03    1.000000e-02    1.506662e-01    1.000000e+00    1.000000e+00    0.000000e+00    4.660911e-03
   6.700000e+01    3.952269e-01    1.474727e-03    1.000000e-02    1.474727e-01    1.000000e+00    1.000000e+00    0.000000e+00    6.887952e-03
   6.800000e+01    3.957544e-01    1.454979e-03    1.000000e-02    1.454979e-01    1.000000e+00    1.000000e+00    0.000000e+00    8.007592e-03
   6.900000e+01    3.961804e-01    1.435436e-03    1.000000e-02    1.435436e-01    1.000000e+00    1.000000e+00    0.000000e+00    1.306970e-02
   7.000000e+01    3.967817e-01    1.417078e-03    1.000000e-02    1.417078e-01    1.000000e+00    1.000000e+00    0.000000e+00    1.269448e-02
   7.100000e+01    3.972019e-01    1.398598e-03    1.000000e-02    1.398598e-01    1.000000e+00    1.000000e+00    0.000000e+00    9.653058e-03
   7.200000e+01    3.970920e-01    1.378792e-03    1.000000e-02    1.378792e-01    1.000000e+00    1.000000e+00    0.000000e+00    8.790734e-03
   7.300000e+01    3.989686e-01    1.366331e-03    1.000000e-02    1.366331e-01    1.000000e+00    1.000000e+00    0.000000e+00    1.031046e-02
   7.400000e+01    3.966627e-01    1.340077e-03    1.000000e-02    1.340077e-01    1.000000e+00    1.000000e+00    0.000000e+00    1.035454e-02
   7.500000e+01    3.978776e-01    1.326259e-03    1.000000e-02    1.326259e-01    1.000000e+00    1.000000e+00    0.000000e+00    5.526627e-03
   7.600000e+01    3.997774e-01    1.315057e-03    1.000000e-02    1.315057e-01    1.000000e+00    1.000000e+00    0.000000e+00    6.386180e-03
   7.700000e+01    4.009941e-01    1.301929e-03    1.000000e-02    1.301929e-01    1.000000e+00    1.000000e+00    0.000000e+00    2.033101e-02
   7.800000e+01    4.028197e-01    1.291089e-03    1.000000e-02    1.291089e-01    1.000000e+00    1.000000e+00    0.000000e+00    1.558332e-02
   7.900000e+01    4.029972e-01    1.275308e-03    1.000000e-02    1.275308e-01    1.000000e+00    1.000000e+00    0.000000e+00    1.012957e-02
   8.000000e+01    4.024569e-01    1.257678e-03    1.000000e-02    1.257678e-01    1.000000e+00    1.000000e+00    0.000000e+00    5.682664e-03
   8.100000e+01    4.029181e-01    1.243574e-03    1.000000e-02    1.243574e-01    1.000000e+00    1.000000e+00    0.000000e+00   -4.027969e-03
   8.200000e+01    4.033394e-01    1.229693e-03    1.000000e-02    1.229693e-01    1.000000e+00    1.000000e+00    0.000000e+00    6.541412e-03
   8.300000e+01    4.042080e-01    1.217494e-03    1.000000e-02    1.217494e-01    1.000000e+00    1.000000e+00    0.000000e+00    1.185226e-02
   8.400000e+01    4.034134e-01    1.200635e-03    1.000000e-02    1.200635e-01    1.000000e+00    1.000000e+00    0.000000e+00    6.879169e-03
   8.500000e+01    4.031300e-01    1.185676e-03    1.000000e-02    1.185676e-01    1.000000e+00    1.000000e+00    0.000000e+00    6.211793e-03
   8.600000e+01    4.033103e-01    1.172414e-03    1.000000e-02    1.172414e-01    1.000000e+00    1.000000e+00    0.000000e+00    2.957304e-03
   8.700000e+01    4.042051e-01    1.161509e-03    1.000000e-02    1.161509e-01    1.000000e+00    1.000000e+00    0.000000e+00    8.560898e-04
   8.800000e+01    4.021474e-01    1.142464e-03    1.000000e-02    1.142464e-01    1.000000e+00    1.000000e+00    0.000000e+00    5.862858e-03
   8.900000e+01    4.014622e-01    1.127703e-03    1.000000e-02    1.127703e-01    1.000000e+00    1.000000e+00    0.000000e+00    4.453544e-03
   9.000000e+01    4.021010e-01    1.116947e-03    1.000000e-02    1.116947e-01    1.000000e+00    1.000000e+00    0.000000e+00    3.358728e-03
   9.100000e+01    4.008278e-01    1.101175e-03    1.000000e-02    1.101175e-01    1.000000e+00    1.000000e+00    0.000000e+00   -1.745005e-03
   9.200000e+01    3.999637e-01    1.086858e-03    1.000000e-02    1.086858e-01    1.000000e+00    1.000000e+00    0.000000e+00   -1.308048e-03
   9.300000e+01    3.992902e-01    1.073361e-03    1.000000e-02    1.073361e-01    1.000000e+00    1.000000e+00    0.000000e+00   -2.153054e-03
   9.400000e+01    3.990085e-01    1.061193e-03    1.000000e-02    1.061193e-01    1.000000e+00    1.000000e+00    0.000000e+00   -4.038118e-03
   9.500000e+01    4.004921e-01    1.053927e-03    1.000000e-02    1.053927e-01    1.000000e+00    1.000000e+00    0.000000e+00   -6.739387e-03
   9.600000e+01    4.004898e-01    1.042942e-03    1.000000e-02    1.042942e-01    1.000000e+00    1.000000e+00    0.000000e+00   -1.384105e-02
   9.700000e+01    4.022705e-01    1.036780e-03    1.000000e-02    1.036780e-01    1.000000e+00    1.000000e+00    0.000000e+00   -1.653291e-02
   9.800000e+01    4.019201e-01    1.025306e-03    1.000000e-02    1.025306e-01    1.000000e+00    1.000000e+00    0.000000e+00   -1.039438e-02
   9.900000e+01    4.011663e-01    1.013046e-03    1.000000e-02    1.013046e-01    1.000000e+00    1.000000e+00    0.000000e+00   -1.070123e-02
   1.000000e+02    4.024133e-01    1.006033e-03    1.000000e-02    1.006033e-01    1.000000e+00    1.000000e+00    0.000000e+00   -5.034823e-03
   1.010000e+02    4.013670e-01    9.934826e-04    1.000000e-02    9.934826e-02    1.000000e+00    1.000000e+00    0.000000e+00   -2.428327e-04
   1.020000e+02    4.027529e-01    9.871395e-04    1.000000e-02    9.871395e-02    1.000000e+00    1.000000e+00    0.000000e+00    7.665988e-04
   1.030000e+02    4.022088e-01    9.762350e-04    1.000000e-02    9.762350e-02    1.000000e+00    1.000000e+00    0.000000e+00    4.996646e-03
   1.040000e+02    4.016712e-01    9.655557e-04    1.000000e-02    9.655557e-02    1.000000e+00    1.000000e+00    0.000000e+00    5.217515e-03
   1.050000e+02    4.028943e-01    9.592722e-04    1.000000e-02    9.592722e-02    1.000000e+00    1.000000e+00    0.000000e+00    3.619801e-03
   1.060000e+02    4.033056e-01    9.511926e-04    1.000000e-02    9.511926e-02    1.000000e+00    1.000000e+00    0.000000e+00    1.683927e-03
   1.070000e+02    4.024862e-01    9.403883e-04    1.000000e-02    9.403883e-02    1.000000e+00    1.000000e+00    0.000000e+00    3.500828e-03
   1.080000e+02    4.014980e-01    9.293935e-04    1.000000e-02    9.293935e-02    1.000000e+00    1.000000e+00    0.000000e+00    6.572739e-03
   1.090000e+02    4.021738e-01    9.224169e-04    1.000000e-02    9.224169e-02    1.000000e+00    1.000000e+00    0.000000e+00    8.311335e-03
   1.100000e+02    4.028635e-01    9.155988e-04    1.000000e-02    9.155988e-02    1.000000e+00    1.000000e+00    0.000000e+00    1.037841e-02
   1.110000e+02    4.024114e-01    9.063320e-04    1.000000e-02    9.063320e-02    1.000000e+00    1.000000e+00    0.000000e+00    1.128328e-02
   1.120000e+02    4.013342e-01    8.958353e-04    1.000000e-02    8.958353e-02    1.000000e+00    1.000000e+00    0.000000e+00    8.679074e-03
   1.130000e+02    3.999188e-01    8.847760e-04    1.000000e-02    8.847760e-02    1.000000e+00    1.000000e+00    0.000000e+00    1.037097e-02
   1.140000e+02    4.016448e-01    8.808000e-04    1.000000e-02    8.808000e-02    1.000000e+00    1.000000e+00    0.000000e+00    1.033719e-02
   1.150000e+02    4.012836e-01    8.723557e-04    1.000000e-02    8.723557e-02    1.000000e+00    1.000000e+00    0.000000e+00    2.267218e-03
   1.160000e+02    4.023588e-01    8.671526e-04    1.000000e-02    8.671526e-02    1.000000e+00    1.000000e+00    0.000000e+00   -2.964394e-03
   1.170000e+02    4.025007e-01    8.600441e-04    1.000000e-02    8.600441e-02    1.000000e+00    1.000000e+00    0.000000e+00   -1.691150e-03
   1.180000e+02    4.021592e-01    8.520322e-04    1.000000e-02    8.520322e-02    1.000000e+00    1.000000e+00    0.000000e+00   -6.411793e-03
   1.190000e+02    4.029200e-01    8.464705e-04    1.000000e-02    8.464705e-02    1.000000e+00    1.000000e+00    0.000000e+00   -2.763589e-03
   1.200000e+02    4.010268e-01    8.354726e-04    1.000000e-02    8.354726e-02    1.000000e+00    1.000000e+00    0.000000e+00   -2.849420e-03
   1.210000e+02    4.012800e-01    8.290909e-04    1.000000e-02    8.290909e-02    1.000000e+00    1.000000e+00    0.000000e+00    5.155149e-04
   1.220000e+02    3.995435e-01    8.187367e-04    1.000000e-02    8.187367e-02    1.000000e+00    1.000000e+00    0.000000e+00   -9.178661e-04
   1.230000e+02    4.013214e-01    8.156940e-04    1.000000e-02    8.156940e-02    1.000000e+00    1.000000e+00    0.000000e+00   -1.960622e-03
   1.240000e+02    4.015854e-01    8.096479e-04    1.000000e-02    8.096479e-02    1.000000e+00    1.000000e+00    0.000000e+00   -3.658305e-03
   1.250000e+02    4.010949e-01    8.021897e-04    1.000000e-02    8.021897e-02    1.000000e+00    1.000000e+00    0.000000e+00   -1.910849e-05
   1.260000e+02    4.002796e-01    7.942056e-04    1.000000e-02    7.942056e-02    1.000000e+00    1.000000e+00    0.000000e+00    2.577357e-03
   1.270000e+02    3.998912e-01    7.871874e-04    1.000000e-02    7.871874e-02    1.000000e+00    1.000000e+00    0.000000e+00    7.975610e-04
   1.280000e+02    3.988494e-01    7.790028e-04    1.000000e-02    7.790028e-02    1.000000e+00    1.000000e+00    0.000000e+00    3.379344e-03
   1.290000e+02    4.009367e-01    7.770091e-04    1.000000e-02    7.770091e-02    1.000000e+00    1.000000e+00    0.000000e+00   -1.154703e-03
   1.300000e+02    4.003491e-01    7.699021e-04    1.000000e-02    7.699021e-02    1.000000e+00    1.000000e+00    0.000000e+00   -4.259897e-03
   1.310000e+02    4.010649e-01    7.653911e-04    1.000000e-02    7.653911e-02    1.000000e+00    1.000000e+00    0.000000e+00   -1.172209e-04
   1.320000e+02    4.015920e-01    7.605909e-04    1.000000e-02    7.605909e-02    1.000000e+00    1.000000e+00    0.000000e+00   -9.390171e-04
   1.330000e+02    4.020869e-01    7.558025e-04    1.000000e-02    7.558025e-02    1.000000e+00    1.000000e+00    0.000000e+00   -5.786198e-03
   1.340000e+02    4.004914e-01    7.471854e-04    1.000000e-02    7.471854e-02    1.000000e+00    1.000000e+00    0.000000e+00   -4.510348e-03
   1.350000e+02    4.011648e-01    7.428978e-04    1.000000e-02    7.428978e-02    1.000000e+00    1.000000e+00    0.000000e+00   -2.897805e-03
   1.360000e+02    4.025978e-01    7.400695e-04    1.000000e-02    7.400695e-02    1.000000e+00    1.000000e+00    0.000000e+00    2.116380e-04
   1.370000e+02    4.037157e-01    7.367075e-04    1.000000e-02    7.367075e-02    1.000000e+00    1.000000e+00    0.000000e+00   -6.239177e-03
   1.380000e+02    4.024407e-01    7.290593e-04    1.000000e-02    7.290593e-02    1.000000e+00    1.000000e+00    0.000000e+00   -7.542896e-03
   1.390000e+02    4.023050e-01    7.235702e-04    1.000000e-02    7.235702e-02    1.000000e+00    1.000000e+00    0.000000e+00   -4.464322e-03
   1.400000e+02    4.004179e-01    7.150320e-04    1.000000e-02    7.150320e-02    1.000000e+00    1.000000e+00    0.000000e+00   -1.259195e-03
   1.410000e+02    4.004431e-01    7.100055e-04    1.000000e-02    7.100055e-02    1.000000e+00    1.000000e+00    0.000000e+00    8.274130e-04
   1.420000e+02    4.022568e-01    7.081985e-04    1.000000e-02    7.081985e-02    1.000000e+00    1.000000e+00    0.000000e+00   -5.046305e-03
   1.430000e+02    4.019613e-01    7.027295e-04    1.000000e-02    7.027295e-02    1.000000e+00    1.000000e+00    0.000000e+00    6.799757e-04
   1.440000e+02    4.013833e-01    6.968460e-04    1.000000e-02    6.968460e-02    1.000000e+00    1.000000e+00    0.000000e+00   -8.881710e-05
   1.450000e+02    4.022941e-01    6.936106e-04    1.000000e-02    6.936106e-02    1.000000e+00    1.000000e+00    0.000000e+00    3.669992e-03
   1.460000e+02    4.022648e-01    6.888097e-04    1.000000e-02    6.888097e-02    1.000000e+00    1.000000e+00    0.000000e+00   -3.545472e-04
   1.470000e+02    4.025665e-01    6.846370e-04    1.000000e-02    6.846370e-02    1.000000e+00    1.000000e+00    0.000000e+00    3.912858e-03
   1.480000e+02    4.027098e-01    6.802531e-04    1.000000e-02    6.802531e-02    1.000000e+00    1.000000e+00    0.000000e+00    6.788842e-03
   1.490000e+02    4.014570e-01    6.735855e-04    1.000000e-02    6.735855e-02    1.000000e+00    1.000000e+00    0.000000e+00    3.160849e-03
   1.500000e+02    4.015530e-01    6.692549e-04    1.000000e-02    6.692549e-02    1.000000e+00    1.000000e+00    0.000000e+00    2.949866e-03
   1.510000e+02    3.995949e-01    6.615809e-04    1.000000e-02    6.615809e-02    1.000000e+00    1.000000e+00    0.000000e+00    3.489653e-03
   1.520000e+02    3.983430e-01    6.551694e-04    1.000000e-02    6.551694e-02    1.000000e+00    1.000000e+00    0.000000e+00   -1.803668e-03
   1.530000e+02    3.991307e-01    6.521743e-04    1.000000e-02    6.521743e-02    1.000000e+00    1.000000e+00    0.000000e+00   -4.066650e-03
   1.540000e+02    4.004335e-01    6.500544e-04    1.000000e-02    6.500544e-02    1.000000e+00    1.000000e+00    0.000000e+00   -5.149234e-03
   1.550000e+02    4.024173e-01    6.490601e-04    1.000000e-02    6.490601e-02    1.000000e+00    1.000000e+00    0.000000e+00   -2.862684e-03
   1.560000e+02    4.019456e-01    6.441436e-04    1.000000e-02    6.441436e-02    1.000000e+00    1.000000e+00    0.000000e+00   -1.576438e-03
   1.570000e+02    4.058276e-01    6.462223e-04    1.000000e-02    6.462223e-02    1.000000e+00    1.000000e+00    0.000000e+00   -7.369861e-04
   1.580000e+02    4.046913e-01    6.403343e-04    1.000000e-02    6.403343e-02    1.000000e+00    1.000000e+00    0.000000e+00    1.412370e-03
   1.590000e+02    4.066020e-01    6.393113e-04    1.000000e-02    6.393113e-02    1.000000e+00    1.000000e+00    0.000000e+00   -3.946976e-03
   1.600000e+02    4.073788e-01    6.365293e-04    1.000000e-02    6.365293e-02    1.000000e+00    1.000000e+00    0.000000e+00   -5.656421e-05
   1.610000e+02    4.059876e-01    6.304156e-04    1.000000e-02    6.304156e-02    1.000000e+00    1.000000e+00    0.000000e+00    5.939223e-03
   1.620000e+02    4.032162e-01    6.222473e-04    1.000000e-02    6.222473e-02    1.000000e+00    1.000000e+00    0.000000e+00    3.986687e-03
   1.630000e+02    4.026526e-01    6.175653e-04    1.000000e-02    6.175653e-02    1.000000e+00    1.000000e+00    0.000000e+00    7.108751e-03
   1.640000e+02    4.037706e-01    6.155040e-04    1.000000e-02    6.155040e-02    1.000000e+00    1.000000e+00    0.000000e+00    8.527496e-03
   1.650000e+02    4.054988e-01    6.143921e-04    1.000000e-02    6.143921e-02    1.000000e+00    1.000000e+00    0.000000e+00   -1.777859e-03
   1.660000e+02    4.055454e-01    6.107611e-04    1.000000e-02    6.107611e-02    1.000000e+00    1.000000e+00    0.000000e+00    4.104588e-03
   1.670000e+02    4.072690e-01    6.096842e-04    1.000000e-02    6.096842e-02    1.000000e+00    1.000000e+00    0.000000e+00    6.492619e-03
   1.680000e+02    4.063656e-01    6.047108e-04    1.000000e-02    6.047108e-02    1.000000e+00    1.000000e+00    0.000000e+00   -3.671784e-03
   1.690000e+02    4.050714e-01    5.992181e-04    1.000000e-02    5.992181e-02    1.000000e+00    1.000000e+00    0.000000e+00   -4.375925e-03
   1.700000e+02    4.019964e-01    5.911712e-04    1.000000e-02    5.911712e-02    1.000000e+00    1.000000e+00    0.000000e+00   -2.062014e-03
   1.710000e+02    4.016306e-01    5.871792e-04    1.000000e-02    5.871792e-02    1.000000e+00    1.000000e+00    0.000000e+00   -1.013946e-05
   1.720000e+02    4.010901e-01    5.829798e-04    1.000000e-02    5.829798e-02    1.000000e+00    1.000000e+00    0.000000e+00   -2.121746e-03
   1.730000e+02    3.994519e-01    5.772426e-04    1.000000e-02    5.772426e-02    1.000000e+00    1.000000e+00    0.000000e+00    1.357823e-03
   1.740000e+02    3.985755e-01    5.726660e-04    1.000000e-02    5.726660e-02    1.000000e+00    1.000000e+00    0.000000e+00   -3.261494e-03
   1.750000e+02    3.994516e-01    5.706451e-04    1.000000e-02    5.706451e-02    1.000000e+00    1.000000e+00    0.000000e+00   -4.422164e-03
   1.760000e+02    3.991806e-01    5.670180e-04    1.000000e-02    5.670180e-02    1.000000e+00    1.000000e+00    0.000000e+00   -1.892805e-03
   1.770000e+02    3.997517e-01    5.646211e-04    1.000000e-02    5.646211e-02    1.000000e+00    1.000000e+00    0.000000e+00    1.313400e-03
   1.780000e+02    4.021295e-01    5.647886e-04    1.000000e-02    5.647886e-02    1.000000e+00    1.000000e+00    0.000000e+00    1.728529e-03
   1.790000e+02    4.020735e-01    5.615552e-04    1.000000e-02    5.615552e-02    1.000000e+00    1.000000e+00    0.000000e+00    2.108476e-04
   1.800000e+02    4.024813e-01    5.590018e-04    1.000000e-02    5.590018e-02    1.000000e+00    1.000000e+00    0.000000e+00   -3.569380e-04
   1.810000e+02    4.003250e-01    5.529351e-04    1.000000e-02    5.529351e-02    1.000000e+00    1.000000e+00    0.000000e+00   -5.423736e-03
   1.820000e+02    4.008080e-01    5.505605e-04    1.000000e-02    5.505605e-02    1.000000e+00    1.000000e+00    0.000000e+00   -4.396894e-03
   1.830000e+02    4.043699e-01    5.524178e-04    1.000000e-02    5.524178e-02    1.000000e+00    1.000000e+00    0.000000e+00   -4.676339e-03
   1.840000e+02    4.037052e-01    5.485124e-04    1.000000e-02    5.485124e-02    1.000000e+00    1.000000e+00    0.000000e+00    1.512403e-03
   1.850000e+02    4.028317e-01    5.443672e-04    1.000000e-02    5.443672e-02    1.000000e+00    1.000000e+00    0.000000e+00   -2.287466e-03
   1.860000e+02    4.048789e-01    5.441921e-04    1.000000e-02    5.441921e-02    1.000000e+00    1.000000e+00    0.000000e+00    1.273419e-03
   1.870000e+02    4.053634e-01    5.419297e-04    1.000000e-02    5.419297e-02    1.000000e+00    1.000000e+00    0.000000e+00    2.980926e-03
   1.880000e+02    4.038274e-01    5.370045e-04    1.000000e-02    5.370045e-02    1.000000e+00    1.000000e+00    0.000000e+00    3.183333e-04
