   0.000000e+00    0.000000e+00            -nan    1.000000e-02            -nan    1.000000e+00    1.000000e+00    0.000000e+00            -nan
   1.000000e-01    3.974675e-03    9.936687e-03    1.000000e-02    9.936687e-01    1.000000e+00    1.000000e+00    0.000000e+00   -4.520410e-03
   2.000000e-01    7.910110e-03    9.887637e-03    1.000000e-02    9.887637e-01    1.000000e+00    1.000000e+00    0.000000e+00   -3.702769e-03
   3.000000e-01    1.195906e-02    9.965887e-03    1.000000e-02    9.965887e-01    1.000000e+00    1.000000e+00    0.000000e+00   -5.161105e-03
   4.000000e-01    1.589008e-02    9.931302e-03    1.000000e-02    9.931302e-01    1.000000e+00    1.000000e+00    0.000000e+00   -1.446561e-02
   5.000000e-01    1.992073e-02    9.960364e-03    1.000000e-02    9.960364e-01    1.000000e+00    1.000000e+00    0.000000e+00   -1.138435e-02
   6.000000e-01    2.387638e-02    9.948492e-03    1.000000e-02    9.948492e-01    1.000000e+00    1.000000e+00    0.000000e+00   -6.693111e-03
   7.000000e-01    2.784647e-02    9.945166e-03    1.000000e-02    9.945166e-01    1.000000e+00    1.000000e+00    0.000000e+00    4.321103e-03
   8.000000e-01    3.180268e-02    9.938337e-03    1.000000e-02    9.938337e-01    1.000000e+00    1.000000e+00    0.000000e+00    7.155081e-03
   9.000000e-01    3.583576e-02    9.954379e-03    1.000000e-02    9.954379e-01    1.000000e+00    1.000000e+00    0.000000e+00    1.055529e-02
   1.000000e+00    3.940595e-02    9.851486e-03    1.000000e-02    9.851486e-01    1.000000e+00    1.000000e+00    0.000000e+00    5.454805e-03
   1.100000e+00    4.333109e-02    9.847975e-03    1.000000e-02    9.847975e-01    1.000000e+00    1.000000e+00    0.000000e+00   -1.111975e-02
   1.200000e+00    4.711520e-02    9.815667e-03    1.000000e-02    9.815667e-01    1.000000e+00    1.000000e+00    0.000000e+00   -8.487201e-03
   1.300000e+00    5.090867e-02    9.790129e-03    1.000000e-02    9.790129e-01    1.000000e+00    1.000000e+00    0.000000e+00   -1.022248e-02
   1.400000e+00    5.499241e-02    9.820073e-03    1.000000e-02    9.820073e-01    1.000000e+00    1.000000e+00    0.000000e+00   -5.432044e-03
   1.500000e+00    5.909244e-02    9.848741e-03    1.000000e-02    9.848741e-01    1.000000e+00    1.000000e+00    0.000000e+00   -3.619363e-03
   1.600000e+00    6.278885e-02    9.810758e-03    1.000000e-02    9.810758e-01    1.000000e+00    1.000000e+00    0.000000e+00   -3.558832e-03
   1.700000e+00    6.675614e-02    9.817079e-03    1.000000e-02    9.817079e-01    1.000000e+00    1.000000e+00    0.000000e+00   -1.009734e-04
   1.800000e+00    7.098352e-02    9.858823e-03    1.000000e-02    9.858823e-01    1.000000e+00    1.000000e+00    0.000000e+00    1.161394e-03
   1.900000e+00    7.501993e-02    9.871044e-03    1.000000e-02    9.871044e-01    1.000000e+00    1.000000e+00    0.000000e+00    5.989174e-03
   2.000000e+00    7.885752e-02    9.857190e-03    1.000000e-02    9.857190e-01    1.000000e+00    1.000000e+00    0.000000e+00    1.149084e-03
   2.100000e+00    8.293623e-02    9.873361e-03    1.000000e-02    9.873361e-01    1.000000e+00    1.000000e+00    0.000000e+00    3.368877e-03
   2.200000e+00    8.714689e-02    9.903056e-03    1.000000e-02    9.903056e-01    1.000000e+00    1.000000e+00    0.000000e+00    8.843541e-03
   2.300000e+00    9.140267e-02    9.935073e-03    1.000000e-02    9.935073e-01    1.000000e+00    1.000000e+00    0.000000e+00    1.400329e-02
   2.400000e+00    9.537919e-02    9.935332e-03    1.000000e-02    9.935332e-01    1.000000e+00    1.000000e+00    0.000000e+00    1.093106e-02
   2.500000e+00    9.959847e-02    9.959847e-03    1.000000e-02    9.959847e-01    1.000000e+00    1.000000e+00    0.000000e+00    8.530148e-03
   2.600000e+00    1.034764e-01    9.949657e-03    1.000000e-02    9.949657e-01    1.000000e+00    1.000000e+00    0.000000e+00    4.641195e-03
   2.700000e+00    1.076950e-01    9.971756e-03    1.000000e-02    9.971756e-01    1.000000e+00    1.000000e+00    0.000000e+00    4.156140e-03
   2.800000e+00    1.118215e-01    9.984065e-03    1.000000e-02    9.984065e-01    1.000000e+00    1.000000e+00    0.000000e+00    5.382307e-03
   2.900000e+00    1.158731e-01    9.989058e-03    1.000000e-02    9.989058e-01    1.000000e+00    1.000000e+00    0.000000e+00    3.132688e-03
   3.000000e+00    1.210685e-01    1.008904e-02    1.000000e-02    1.008904e+00    1.000000e+00    1.000000e+00    0.000000e+00   -3.904715e-03
   3.100000e+00    1.251726e-01    1.009456e-02    1.000000e-02    1.009456e+00    1.000000e+00    1.000000e+00    0.000000e+00   -6.097189e-03
   3.200000e+00    1.290219e-01    1.007984e-02    1.000000e-02    1.007984e+00    1.000000e+00    1.000000e+00    0.000000e+00   -1.375691e-03
   3.300000e+00    1.322951e-01    1.002236e-02    1.000000e-02    1.002236e+00    1.000000e+00    1.000000e+00    0.000000e+00   -7.456426e-04
   3.400000e+00    1.360853e-01    1.000627e-02    1.000000e-02    1.000627e+00    1.000000e+00    1.000000e+00    0.000000e+00   -6.467343e-03
   3.500000e+00    1.404635e-01    1.003311e-02    1.000000e-02    1.003311e+00    1.000000e+00    1.000000e+00    0.000000e+00   -6.458294e-03
   3.600000e+00    1.448033e-01    1.005578e-02    1.000000e-02    1.005578e+00    1.000000e+00    1.000000e+00    0.000000e+00   -1.033668e-02
   3.700000e+00    1.494216e-01    1.009606e-02    1.000000e-02    1.009606e+00    1.000000e+00    1.000000e+00    0.000000e+00   -1.332849e-02
   3.800000e+00    1.525367e-01    1.003531e-02    1.000000e-02    1.003531e+00    1.000000e+00    1.000000e+00    0.000000e+00   -1.184155e-02
   3.900000e+00    1.565997e-01    1.003844e-02    1.000000e-02    1.003844e+00    1.000000e+00    1.000000e+00    0.000000e+00   -1.100513e-02
   4.000000e+00    1.602897e-01    1.001811e-02    1.000000e-02    1.001811e+00    1.000000e+00    1.000000e+00    0.000000e+00   -1.477200e-02
   4.100000e+00    1.641298e-01    1.000791e-02    1.000000e-02    1.000791e+00    1.000000e+00    1.000000e+00    0.000000e+00   -1.498040e-02
   4.200000e+00    1.684439e-01    1.002642e-02    1.000000e-02    1.002642e+00    1.000000e+00    1.000000e+00    0.000000e+00   -1.521102e-02
   4.300000e+00    1.723430e-01    1.001994e-02    1.000000e-02    1.001994e+00    1.000000e+00    1.000000e+00    0.000000e+00   -1.438625e-02
   4.400000e+00    1.765247e-01    1.002981e-02    1.000000e-02    1.002981e+00    1.000000e+00    1.000000e+00    0.000000e+00   -1.201739e-02
   4.500000e+00    1.802596e-01    1.001442e-02    1.000000e-02    1.001442e+00    1.000000e+00    1.000000e+00    0.000000e+00   -9.672186e-03
   4.600000e+00    1.835348e-01    9.974720e-03    1.000000e-02    9.974720e-01    1.000000e+00    1.000000e+00    0.000000e+00   -1.047216e-02
   4.700000e+00    1.878003e-01    9.989377e-03    1.000000e-02    9.989377e-01    1.000000e+00    1.000000e+00    0.000000e+00   -9.160880e-03
   4.800000e+00    1.916858e-01    9.983634e-03    1.000000e-02    9.983634e-01    1.000000e+00    1.000000e+00    0.000000e+00   -1.129021e-02
   4.900000e+00    1.959242e-01    9.996132e-03    1.000000e-02    9.996132e-01    1.000000e+00    1.000000e+00    0.000000e+00   -1.087512e-02
   5.000000e+00    2.002772e-01    1.001386e-02    1.000000e-02    1.001386e+00    1.000000e+00    1.000000e+00    0.000000e+00   -1.343298e-02
   5.100000e+00    2.040128e-01    1.000063e-02    1.000000e-02    1.000063e+00    1.000000e+00    1.000000e+00    0.000000e+00   -1.336847e-02
   5.200000e+00    2.075154e-01    9.976704e-03    1.000000e-02    9.976704e-01    1.000000e+00    1.000000e+00    0.000000e+00   -1.441854e-02
   5.300000e+00    2.115508e-01    9.978813e-03    1.000000e-02    9.978813e-01    1.000000e+00    1.000000e+00    0.000000e+00   -1.262017e-02
   5.400000e+00    2.157230e-01    9.987176e-03    1.000000e-02    9.987176e-01    1.000000e+00    1.000000e+00    0.000000e+00   -1.316175e-02
   5.500000e+00    2.194823e-01    9.976470e-03    1.000000e-02    9.976470e-01    1.000000e+00    1.000000e+00    0.000000e+00   -1.078346e-02
   5.600000e+00    2.233479e-01    9.970889e-03    1.000000e-02    9.970889e-01    1.000000e+00    1.000000e+00    0.000000e+00   -1.097008e-02
