  -9.260914e-02   -6.639138e-02    9.073909e-01   -6.639138e-02
   1.074259e-01   -3.317158e-01   -8.925741e-01   -3.317158e-01
  -4.277835e-01   -2.050818e-01   -4.277835e-01   -1.205082e+00
   4.642918e-01    4.796642e-01   -5.357082e-01   -1.520336e+00
  -5.079813e-02    1.387230e-01   -2.050798e+00    1.387230e-01
  -2.321357e-01    3.879338e-01    7.678643e-01    1.387934e+00
   3.266632e-01    7.698117e-03    3.266632e-01   -1.992302e+00
   1.749560e-01    1.390099e-01    1.749560e-01    1.390099e-01
  -2.160149e-01   -2.581444e-01    1.783985e+00    7.418556e-01
  -4.102516e-01   -2.246924e-01    3.589748e+00   -2.224692e+00
   3.526742e-01   -3.139481e-01    2.352674e+00   -3.139481e-01
   2.911465e-02    2.322644e-01    2.911465e-02   -7.677356e-01
  -5.210318e-02   -1.202199e-01   -5.210318e-02   -1.120220e+00
  -4.366795e-02   -4.232977e-01    1.956332e+00   -2.423298e+00
   1.570321e-01   -2.471315e-01   -1.842968e+00    2.752869e+00
  -2.322538e-01   -2.120309e-01    1.767746e+00    7.879691e-01
  -4.859214e-01    2.374953e-01    5.140786e-01    2.374953e-01
  -1.834653e-01    2.152748e-01   -1.834653e-01   -7.847252e-01
  -2.006869e-01    1.819304e-01   -1.200687e+00    1.181930e+00
  -4.585652e-01    3.015555e-01    1.541435e+00   -6.984445e-01
   3.984308e-01   -1.292033e-03    1.398431e+00   -1.292033e-03
   3.927334e-01    1.061040e-01   -6.072666e-01    1.061040e-01
   1.084953e-01   -3.746367e-01    1.084953e-01   -3.746367e-01
   3.193334e-01    4.514399e-01   -1.680667e+00   -2.548560e+00
  -4.798274e-01    3.292168e-01   -4.798274e-01    2.329217e+00
  -3.149292e-01   -6.993420e-03   -2.314929e+00   -6.993420e-03
  -3.320507e-01    3.516028e-01   -1.332051e+00    3.516028e-01
   2.147113e-01   -3.018909e-01    2.147113e-01    6.981091e-01
  -2.002519e-01   -3.083796e-01    7.997481e-01    1.691620e+00
   2.936185e-01    2.881261e-01    1.293619e+00    1.288126e+00
   2.149859e-01   -4.114094e-01    2.149859e-01   -2.411409e+00
  -3.826011e-01   -3.957605e-01   -1.382601e+00    6.042395e-01
  -2.246016e-01    2.339696e-01    7.753984e-01    2.339696e-01
  -2.487789e-02    1.669722e-01    9.751221e-01   -1.833028e+00
  -4.414281e-01   -1.212399e-01    1.558572e+00   -1.212399e-01
  -3.296992e-02    1.558319e-01    1.967030e+00    1.155832e+00
  -5.850283e-02   -4.453335e-01   -1.058503e+00    2.554667e+00
  -1.281650e-02   -1.263450e-01    1.987184e+00    8.736550e-01
  -4.043167e-01    3.816159e-01   -1.404317e+00   -6.183841e-01
   1.434926e-01   -2.311996e-01    2.143493e+00   -1.231200e+00
   3.097210e-01    1.672785e-01   -6.902790e-01    2.167278e+00
  -1.339214e-01    1.301171e-01    8.660786e-01   -8.698829e-01
  -1.019528e-01    2.393912e-01    3.898047e+00   -1.760609e+00
   4.469050e-01    4.808042e-01    1.446905e+00   -5.191958e-01
  -3.275828e-01    3.123670e-01   -4.327583e+00    3.123670e-01
   7.623120e-02    1.189893e-01   -2.923769e+00   -8.810107e-01
  -2.226821e-01   -4.176835e-01    7.773179e-01   -4.176835e-01
  -1.618900e-01   -1.668090e-01   -1.161890e+00   -1.668090e-01
   3.347641e-01   -1.910018e-01   -1.665236e+00    8.089982e-01
   1.264502e-01    9.208745e-02   -1.873550e+00    1.092087e+00
   2.556393e-01    4.873845e-01    2.556393e-01    1.487384e+00
  -5.071187e-02    3.881821e-01    9.492881e-01    2.388182e+00
  -9.409205e-02   -2.342397e-01    9.059080e-01    7.657603e-01
   2.039402e-01   -3.883278e-01    2.039402e-01   -3.883278e-01
   2.687001e-01   -5.540935e-02    2.687001e-01   -5.540935e-02
  -2.109859e-01    4.204502e-01    2.789014e+00   -5.795498e-01
   4.189280e-01    2.171746e-01    2.418928e+00   -7.828254e-01
  -4.355471e-01    3.694585e-01    5.644529e-01    3.694585e-01
   4.246459e-01    4.450252e-01   -1.575354e+00    1.445025e+00
   1.898228e-02   -3.917195e-01   -9.810177e-01    6.082805e-01
  -2.650757e-01    4.900288e-01   -1.265076e+00    1.490029e+00
   2.174627e-01    3.377692e-01    2.174627e-01    1.337769e+00
   1.725089e-01   -3.083937e-01    1.172509e+00    6.916063e-01
  -4.040805e-01    1.861524e-01    5.959195e-01    1.861524e-01
  -4.783720e-01   -4.109816e-02   -4.783720e-01    9.589018e-01
  -4.093294e-01    4.450372e-01   -1.409329e+00   -5.549628e-01
   1.878400e-01    3.009704e-01    1.187840e+00   -6.990296e-01
  -3.289504e-01    1.142045e-01    2.671050e+00    1.142045e-01
  -4.025741e-01   -1.553369e-01    2.597426e+00   -1.553369e-01
  -3.582888e-01    1.012440e-01   -2.358289e+00   -8.987560e-01
  -2.685856e-01    2.758211e-01   -1.268586e+00   -7.241789e-01
  -4.518780e-01    9.883026e-03    5.481220e-01    2.009883e+00
   1.544578e-01    5.374177e-02   -8.455422e-01    5.374177e-02
  -2.516190e-01    3.861066e-01    2.748381e+00   -6.138934e-01
  -4.341394e-01   -2.290797e-01   -4.341394e-01   -2.290797e-01
   1.046583e-01   -3.729407e-01    1.104658e+00   -1.372941e+00
  -2.008548e-01   -5.550923e-02   -2.200855e+00   -5.550923e-02
  -4.593798e-01    3.349460e-01   -1.459380e+00   -1.665054e+00
   4.802731e-01    1.943060e-01    4.802731e-01   -8.056940e-01
   2.593131e-01   -3.463714e-01    1.259313e+00   -2.346371e+00
  -3.914055e-02    3.973546e-01   -1.039141e+00    3.973546e-01
  -3.198326e-01    1.646448e-01    6.801674e-01   -8.353552e-01
  -2.325697e-01    3.587375e-01   -2.325697e-01    2.358738e+00
   2.416283e-02   -4.581277e-01    2.024163e+00   -4.581277e-01
   2.537694e-01    2.399035e-01    2.253769e+00    2.399035e-01
  -1.550471e-01   -4.522367e-02   -1.550471e-01   -2.045224e+00
   8.246926e-02    3.564170e-01   -1.917531e+00    3.564170e-01
   2.942216e-01    4.643509e-01    2.942216e-01    4.643509e-01
   4.887853e-01   -3.733423e-01    4.887853e-01    6.266577e-01
   5.520952e-03   -4.415641e-01    2.005521e+00   -4.415641e-01
   2.354209e-01   -4.396172e-01    1.235421e+00   -1.439617e+00
   1.061181e-01   -9.050391e-02   -8.938819e-01    9.094961e-01
  -4.578348e-01   -1.062964e-01    5.421652e-01   -1.062964e-01
   1.272624e-01    3.256054e-02    1.127262e+00    1.032561e+00
   1.248324e-01   -4.020409e-01   -8.751676e-01    1.597959e+00
  -3.318916e-01   -3.557957e-01    2.668108e+00    6.442043e-01
  -3.834037e-01    4.255741e-01   -2.383404e+00   -5.744259e-01
  -9.893188e-02    3.293963e-01   -1.098932e+00   -1.670604e+00
   1.683296e-01   -3.163834e-01    1.683296e-01   -1.316383e+00
  -2.791627e-01   -4.365329e-01   -1.279163e+00   -1.436533e+00
   2.005222e-01    3.769611e-02    2.005222e-01    1.037696e+00
   1.085029e-01   -2.309652e-01   -1.891497e+00   -2.309652e-01
   4.133191e-01   -8.365769e-02    1.413319e+00    9.163423e-01
   3.414315e-01    3.411480e-01    1.341432e+00   -2.658852e+00
  -8.169685e-03   -6.529645e-02    9.918303e-01   -6.529645e-02
   3.168598e-01    3.323139e-01    3.168598e-01    3.323139e-01
   2.992672e-01   -6.249044e-02    3.299267e+00   -6.249044e-02
  -4.989559e-01    1.380903e-01    5.010441e-01   -8.619097e-01
  -4.535676e-01   -1.631239e-01   -1.453568e+00    8.368761e-01
  -4.009375e-01   -1.642758e-01    5.990625e-01   -1.642758e-01
  -2.760829e-01    7.878646e-02   -1.276083e+00    2.078786e+00
   4.887723e-01   -3.757579e-01    4.887723e-01   -3.757579e-01
  -7.850231e-02   -3.246811e-01   -7.850231e-02   -1.324681e+00
  -1.933986e-01    4.988591e-01   -1.933986e-01    4.988591e-01
   3.375586e-01   -4.073219e-01   -1.662441e+00   -4.073219e-01
  -2.961213e-01   -1.809906e-01   -1.296121e+00   -1.809906e-01
  -4.416745e-01   -3.291714e-03   -1.441674e+00   -3.291714e-03
   1.015227e-01    1.745986e-02    1.101523e+00   -9.825401e-01
  -1.227925e-01   -2.325715e-01   -1.122792e+00   -2.325715e-01
  -3.034356e-01    1.139847e-01    6.965644e-01   -1.886015e+00
  -2.978669e-01   -2.097843e-02    2.702133e+00   -2.097843e-02
  -4.018353e-01    3.214866e-01    5.981647e-01    3.214866e-01
  -3.128640e-01   -3.227540e-01    6.871360e-01    6.772460e-01
  -1.963813e-01    3.517080e-01   -1.963813e-01    3.517080e-01
   3.748669e-01   -1.258483e-01    3.748669e-01   -1.125848e+00
   4.596465e-01    3.197957e-01   -5.403535e-01   -2.680204e+00
   1.161042e-01    7.061148e-02   -1.883896e+00   -1.929389e+00
   4.453836e-01    1.268661e-01    1.445384e+00   -8.731339e-01
  -4.452200e-01    1.914011e-01    5.547800e-01    1.191401e+00
   3.612287e-01    1.754061e-01    3.612287e-01    1.175406e+00
  -1.933584e-01    2.004724e-01    1.806642e+00    1.200472e+00
