   6.140878e-02   -4.381453e-01    1.061409e+00    5.618547e-01
   1.209637e-01    2.740728e-01   -8.790363e-01   -7.259272e-01
  -4.116799e-01   -4.667129e-01   -4.116799e-01   -4.667129e-01
  -4.408178e-01    4.421121e-01   -4.408178e-01   -5.578879e-01
   6.268456e-02   -1.436930e-01   -1.937315e+00   -1.436930e-01
   3.012039e-01   -1.515720e-01    1.301204e+00    8.484280e-01
   5.556882e-03   -1.977169e-02    5.556882e-03   -2.019772e+00
  -1.890805e-01    2.214921e-01    8.109195e-01    2.214921e-01
  -1.491888e-01    1.806550e-01   -1.491888e-01   -8.193450e-01
  -2.288930e-01   -5.795661e-02    2.771107e+00   -2.057957e+00
  -4.469394e-01   -3.154963e-01    1.553061e+00   -3.154963e-01
   3.810843e-01    3.393988e-01   -6.189157e-01   -1.660601e+00
  -2.138130e-01   -1.925634e-02   -2.138130e-01   -1.925634e-02
  -2.631898e-01   -1.971506e-01    2.736810e+00   -1.197151e+00
  -3.957095e-01   -9.936805e-02   -1.395709e+00    1.900632e+00
  -4.151240e-01   -1.199586e-01    5.848760e-01    8.800414e-01
  -1.705339e-01   -3.864126e-01    8.294661e-01    6.135874e-01
   4.240721e-01   -6.174270e-02   -1.575928e+00   -6.174270e-02
   4.794626e-01   -2.829247e-01    4.794626e-01    7.170753e-01
   8.288703e-02    3.490244e-01    1.082887e+00   -6.509756e-01
  -1.343661e-01    4.122761e-01    1.865634e+00   -5.877239e-01
   4.652568e-01   -2.968448e-01    4.652568e-01   -2.968448e-01
   2.456840e-01   -1.045203e-01    2.456840e-01   -1.045203e-01
  -3.723803e-01   -4.955648e-02   -1.372380e+00   -2.049556e+00
  -3.929159e-01   -3.540721e-01   -1.392916e+00    1.645928e+00
  -1.443496e-01   -4.212184e-01   -1.144350e+00    5.787816e-01
   3.522239e-01    4.798403e-01   -1.647776e+00    4.798403e-01
  -1.953524e-01   -2.734937e-01   -1.953524e-01    7.265063e-01
   1.742174e-01   -4.896448e-01    1.174217e+00    5.103552e-01
   3.733225e-01    1.042878e-02    3.733225e-01    1.010429e+00
  -3.269425e-01    3.628417e-01    6.730575e-01   -1.637158e+00
   3.341545e-01    8.061273e-02   -6.658455e-01    8.061273e-02
  -4.384637e-01    2.609842e-01   -4.384637e-01   -7.390158e-01
  -1.672741e-01   -1.234069e-01    8.327259e-01   -1.123407e+00
   4.272989e-01    1.403223e-01    1.427299e+00    1.403223e-01
  -3.849835e-01   -3.073470e-01    1.615017e+00    6.926530e-01
   2.288614e-01    1.542877e-01   -7.711386e-01    3.154288e+00
   4.868878e-01   -3.665318e-01    1.486888e+00    6.334682e-01
   2.386976e-01   -1.953134e-01   -1.761302e+00   -1.953134e-01
  -2.770472e-02    3.922448e-01    1.972295e+00   -6.077552e-01
  -8.366674e-02    3.772447e-01   -1.083667e+00    2.377245e+00
  -4.366426e-01   -1.535311e-01    5.633574e-01   -1.153531e+00
  -8.450588e-02    3.600898e-01    2.915494e+00   -6.399102e-01
   2.689101e-01    3.050013e-01    1.268910e+00   -6.949987e-01
  -4.346601e-01   -9.015874e-03   -2.434660e+00   -9.015874e-03
  -1.358134e-01   -3.073999e-01   -2.135813e+00   -2.307400e+00
   3.658785e-01   -2.049583e-01    3.658785e-01   -1.204958e+00
   3.718300e-02    3.608851e-01   -9.628170e-01    3.608851e-01
  -1.572142e-01   -7.076828e-02   -3.157214e+00   -7.076828e-02
  -4.465857e-01   -2.388412e-02   -1.446586e+00   -2.388412e-02
  -1.173808e-01   -4.979968e-01    8.826192e-01    1.502003e+00
  -4.696223e-01    2.360008e-01    1.530378e+00    3.236001e+00
  -1.673731e-01   -3.763799e-01    8.326269e-01    6.236201e-01
  -4.205699e-01   -1.735828e-01    1.579430e+00    8.264172e-01
  -3.006021e-02    4.252051e-01   -3.006021e-02   -5.747949e-01
  -1.607987e-01   -4.438553e-02    1.839201e+00   -4.438553e-02
   2.733846e-01    3.923642e-01    2.273385e+00    3.923642e-01
   1.950918e-01    4.229074e-01    1.950918e-01    4.229074e-01
  -4.733174e-02   -2.899687e-01   -4.733174e-02    7.100313e-01
  -6.549783e-02    3.043429e-01   -2.065498e+00    3.043429e-01
   3.997889e-01   -2.632988e-01   -6.002111e-01    7.367012e-01
   1.493964e-01   -3.239638e-01    1.493964e-01    6.760362e-01
  -8.176293e-02   -3.587839e-01    9.182371e-01    6.412161e-01
  -3.565588e-01   -3.026014e-01    1.643441e+00    6.973986e-01
   1.961865e-01    1.519686e-01    1.961865e-01    1.151969e+00
   2.057253e-01   -2.805707e-01   -7.942747e-01   -2.805707e-01
   3.272567e-01   -1.129032e-01    3.272567e-01   -1.129032e-01
   1.483130e-01   -1.060715e-01    2.148313e+00   -1.060715e-01
  -6.717090e-02    2.330750e-01    1.932829e+00    2.330750e-01
  -2.731957e-01    4.005659e-01   -2.273196e+00   -1.599434e+00
